Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6319,0.6437,0.6319,0.6371,0.5823,13.2661,0.1595,0.16
DecisionTree,CTGAN_HYBRID,0.6181,0.5561,0.6181,0.5763,0.4832,13.7667,-0.0388,-0.0423
DecisionTree,GaussianCopula_HYBRID,0.5069,0.5909,0.5069,0.5259,0.5177,17.7715,0.0296,0.0327
DecisionTree,Original,0.7222,0.7477,0.7222,0.73,0.7109,10.0121,0.3919,0.3986
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6944,0.6451,0.6944,0.6204,0.5608,2.7334,0.0812,0.1153
KNN,GaussianCopula_HYBRID,0.5764,0.55,0.5764,0.5614,0.4859,1.3934,-0.0588,-0.0596
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.7014,0.6913,0.7014,0.5965,0.5616,0.6146,0.048,0.1143
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4734,0.6741,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5518,0.6488,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6389,0.6,0.6389,0.6121,0.5839,0.6568,0.0526,0.055
RandomForest,CTGAN_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4874,0.7436,0.048,0.1143
RandomForest,GaussianCopula_HYBRID,0.5972,0.5697,0.5972,0.581,0.5505,0.652,-0.0136,-0.0138
RandomForest,Original,0.8264,0.8219,0.8264,0.8202,0.7972,0.4702,0.5661,0.5731
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
