Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6755,0.6886,0.6755,0.6812,0.7312,11.6979,0.4801,0.4808
DecisionTree,CTGAN_HYBRID,0.3291,0.3812,0.3291,0.3399,0.4972,24.1829,0.0025,0.0026
DecisionTree,GaussianCopula_HYBRID,0.4179,0.4142,0.4179,0.415,0.5189,20.9802,0.0517,0.0519
DecisionTree,Original,0.6724,0.6916,0.6724,0.6803,0.7315,11.8065,0.4779,0.4794
DecisionTree,TVAE_HYBRID,0.5633,0.5879,0.5633,0.5664,0.6495,15.742,0.3115,0.3176
KNN,Anonymous,0.5873,0.5685,0.5873,0.5721,0.678,5.1322,0.3004,0.3051
KNN,CTGAN_HYBRID,0.427,0.4016,0.427,0.4101,0.5321,6.6267,0.0284,0.0289
KNN,GaussianCopula_HYBRID,0.4352,0.4134,0.4352,0.4206,0.5249,5.4918,0.0501,0.0506
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5309,0.523,0.5309,0.5211,0.6428,6.1516,0.232,0.2351
LogisticRegression,Anonymous,0.741,0.7183,0.741,0.7199,0.8167,0.9496,0.5591,0.5674
LogisticRegression,CTGAN_HYBRID,0.6167,0.5362,0.6167,0.5659,0.6924,1.0985,0.3398,0.3525
LogisticRegression,GaussianCopula_HYBRID,0.5203,0.5382,0.5203,0.4232,0.6117,1.278,0.1119,0.1532
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.7041,0.6663,0.7041,0.6647,0.7836,1.5707,0.4951,0.5083
RandomForest,Anonymous,0.7779,0.7648,0.7779,0.7657,0.8848,0.6154,0.6254,0.6316
RandomForest,CTGAN_HYBRID,0.6325,0.5631,0.6325,0.5783,0.7058,0.9087,0.344,0.3682
RandomForest,GaussianCopula_HYBRID,0.5407,0.4633,0.5407,0.4536,0.655,0.9644,0.1393,0.1799
RandomForest,Original,0.7748,0.7613,0.7748,0.7608,0.8881,0.6004,0.6185,0.6263
RandomForest,TVAE_HYBRID,0.7131,0.6976,0.7131,0.6837,0.8478,0.7087,0.5226,0.5386
