Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,CTGAN,0.7823,0.8323,0.7823,0.8037,0.6106,7.8481,0.1735,0.1809,,,0.2,,,,1000.0,10.0,361680
DecisionTree,TVAE,0.8421,0.8316,0.8421,0.8366,0.5858,5.6918,0.1835,0.1842,,,0.2,,,,1000.0,10.0,361680
DecisionTree,CTGAN,0.8121,0.8309,0.8121,0.8209,0.5988,6.7719,0.1786,0.18,,,0.2,,,,1000.0,1.0,36168
DecisionTree,TVAE,0.8431,0.8269,0.8431,0.8343,0.5717,5.6559,0.1588,0.1604,,,0.2,,,,1000.0,1.0,36168
DecisionTree,CTGAN,0.8154,0.8107,0.8154,0.813,0.5409,6.6523,0.0838,0.0839,,,0.2,,,,1000.0,2.0,72336
DecisionTree,TVAE,0.8407,0.8303,0.8407,0.8352,0.583,5.7435,0.1772,0.1778,,,0.2,,,,1000.0,2.0,72336
DecisionTree,CTGAN,0.8369,0.8283,0.8369,0.8324,0.5797,5.8791,0.1679,0.1683,,,0.2,,,,1000.0,3.0,108504
DecisionTree,TVAE,0.8433,0.832,0.8433,0.8373,0.5862,5.6479,0.1852,0.186,,,0.2,,,,1000.0,3.0,108504
DecisionTree,CTGAN,0.7962,0.8214,0.7962,0.8079,0.5751,7.3458,0.1321,0.1338,,,0.2,,,,1000.0,5.0,180840
DecisionTree,TVAE,0.8397,0.8311,0.8397,0.8352,0.5861,5.7794,0.1817,0.1821,,,0.2,,,,1000.0,5.0,180840
