Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4931,0.6068,0.4931,0.5083,0.5332,18.2721,0.0526,0.0622
DecisionTree,CTGAN_HYBRID,0.3889,0.5071,0.3889,0.4002,0.4327,22.0267,-0.1031,-0.129
DecisionTree,GaussianCopula_HYBRID,0.5764,0.5895,0.5764,0.5823,0.5168,15.2685,0.0326,0.0327
DecisionTree,Original,0.7222,0.7477,0.7222,0.73,0.7109,10.0121,0.3919,0.3986
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5625,0.6072,0.5625,0.5776,0.5225,0.7302,0.0697,0.072
KNN,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.507,1.8526,0.039,0.0414
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.5764,0.6755,0.5764,0.5917,0.6791,0.6671,0.1836,0.2079
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5833,0.7024,0.5833,0.5964,0.5638,1.1278,0.2174,0.2548
RandomForest,CTGAN_HYBRID,0.5417,0.5845,0.5417,0.557,0.5236,0.6946,0.0198,0.0204
RandomForest,GaussianCopula_HYBRID,0.6736,0.6936,0.6736,0.6811,0.6853,0.6017,0.2726,0.2753
RandomForest,Original,0.8194,0.8148,0.8194,0.8155,0.8015,0.4618,0.5577,0.5606
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.6094,0.6806,0.6032,,,0.0394,0.056
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
