Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5556,0.672,0.5556,0.5694,0.6036,16.0194,0.1652,0.1937
DecisionTree,CTGAN_HYBRID,0.5417,0.5793,0.5417,0.5559,0.5045,16.52,0.0083,0.0085
DecisionTree,GaussianCopula_HYBRID,0.5833,0.5833,0.5833,0.5833,0.5091,15.0182,0.0182,0.0182
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4841,2.5777,0.0902,0.0927
KNN,CTGAN_HYBRID,0.6042,0.546,0.6042,0.5668,0.4269,4.5156,-0.061,-0.0652
KNN,GaussianCopula_HYBRID,0.6528,0.5869,0.6528,0.5999,0.4422,3.0755,0.0196,0.0228
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5064,10.7758,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.697,0.5139,0.5139,0.79,0.6942,0.1555,0.2109
LogisticRegression,CTGAN_HYBRID,0.6806,0.5849,0.6806,0.5847,0.47,0.6357,0.0072,0.0126
LogisticRegression,GaussianCopula_HYBRID,0.7569,0.7781,0.7569,0.7072,0.6532,0.5931,0.2865,0.3697
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.7014,0.7912,0.7014,0.5851,0.4543,2.1803,0.0313,0.1261
RandomForest,Anonymous,0.6181,0.7191,0.6181,0.6319,0.6883,0.7259,0.2639,0.2987
RandomForest,CTGAN_HYBRID,0.5972,0.5223,0.5972,0.5501,0.4383,0.6972,-0.1036,-0.1141
RandomForest,GaussianCopula_HYBRID,0.5972,0.5813,0.5972,0.5884,0.5963,0.6239,0.0132,0.0133
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.813,0.4558,0.5376,0.5415
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5195,9.6608,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.5575,0.6806,0.5741,N/A,N/A,-0.0098,-0.0204
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
