Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4792,0.5274,0.4792,0.4965,,,-0.0929,-0.0963
DecisionTree,CTGAN,0.4688,0.5063,0.4688,0.484,,,-0.1429,-0.1459
DecisionTree,GaussianCopula,0.6042,0.5894,0.6042,0.5959,,,0.044,0.0442
DecisionTree,Original,0.7083,0.7583,0.7083,0.7186,,,0.3978,0.4172
DecisionTree,TVAE,0.5625,0.4667,0.5625,0.5066,,,-0.1915,-0.2149
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,CTGAN,0.625,0.5967,0.625,0.6069,,,0.0588,0.0602
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,,,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,,,-0.0543,-0.0812
LogisticRegression,CTGAN,0.5521,0.5791,0.5521,0.5629,,,0.0199,0.0202
LogisticRegression,GaussianCopula,0.7292,0.7224,0.7292,0.6793,,,0.2296,0.2851
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
LogisticRegression,TVAE,0.6042,0.554,0.6042,0.5712,,,-0.034,-0.036
RandomForest,Anonymous,0.4271,0.4873,0.4271,0.4476,,,-0.1733,-0.183
RandomForest,CTGAN,0.6146,0.5502,0.6146,0.57,,,-0.0386,-0.0426
RandomForest,GaussianCopula,0.7188,0.7176,0.7188,0.6522,,,0.1724,0.2431
RandomForest,Original,0.7917,0.7847,0.7917,0.7846,,,0.4872,0.493
RandomForest,TVAE,0.6771,0.5773,0.6771,0.5724,,,0.004,0.0081
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,CTGAN,0.6979,0.7901,0.6979,0.5838,,,0.0453,0.1522
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
