Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5,0.5402,0.5,0.5152,N/A,N/A,-0.0667,-0.0684
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,N/A,N/A,0.4146,0.4322
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.4792,0.5201,0.4792,0.495,N/A,N/A,-0.1111,-0.114
RandomForest,Original,0.8125,0.8078,0.8125,0.8086,N/A,N/A,0.5472,0.55
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
