Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4479,0.5147,0.4479,0.4681,,,-0.1129,-0.1208
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,,,0.4146,0.4322
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
LogisticRegression,Anonymous,0.6042,0.5732,0.6042,0.585,,,0.0065,0.0067
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
RandomForest,Anonymous,0.4375,0.4724,0.4375,0.4524,,,-0.2203,-0.224
RandomForest,Original,0.8438,0.8421,0.8438,0.8374,,,0.6117,0.6219
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
