Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4309,0.4353,0.4309,0.433,0.5694,20.4787,0.1266,0.1267
DecisionTree,CTGAN_HYBRID,0.3461,0.3986,0.3461,0.3527,0.5433,23.5691,0.0733,0.0768
DecisionTree,GaussianCopula_HYBRID,0.3949,0.3697,0.3949,0.3788,0.5108,21.8092,0.0239,0.0242
DecisionTree,Original,0.4542,0.461,0.4542,0.4573,0.5905,19.6663,0.1663,0.1664
DecisionTree,TVAE_HYBRID,0.4079,0.4307,0.4079,0.4168,0.5647,21.3406,0.1169,0.1176
KNN,Anonymous,0.4814,0.4261,0.4814,0.4334,0.585,6.6253,0.0978,0.1056
KNN,CTGAN_HYBRID,0.3717,0.401,0.3717,0.3647,0.5417,7.7887,0.0447,0.0477
KNN,GaussianCopula_HYBRID,0.4874,0.3709,0.4874,0.3681,0.507,9.0473,0.0115,0.0181
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.4678,0.4178,0.4678,0.4191,0.5639,6.7159,0.0676,0.0734
LogisticRegression,Anonymous,0.5443,0.3607,0.5443,0.4194,0.7289,1.0749,0.1391,0.2131
LogisticRegression,CTGAN_HYBRID,0.328,0.3747,0.328,0.2298,0.693,1.1729,0.1114,0.1573
LogisticRegression,GaussianCopula_HYBRID,0.5117,0.3774,0.5117,0.3612,0.6509,1.1329,0.0285,0.073
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.4573,0.4543,0.4573,0.4483,0.692,1.2043,0.1255,0.1269
RandomForest,Anonymous,0.5092,0.4471,0.5092,0.4559,0.7016,1.3528,0.1552,0.1683
RandomForest,CTGAN_HYBRID,0.3733,0.4251,0.3733,0.3504,0.6682,1.3502,0.1217,0.1365
RandomForest,GaussianCopula_HYBRID,0.5055,0.3869,0.5055,0.3578,0.5939,1.1679,0.0198,0.0446
RandomForest,Original,0.5314,0.4744,0.5314,0.4851,0.7312,1.2484,0.2147,0.2267
RandomForest,TVAE_HYBRID,0.4576,0.4314,0.4576,0.4406,0.6877,1.2571,0.1339,0.1353
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.2775,0.174,0.2775,0.1441,N/A,N/A,0.035,0.1259
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5288,0.3715,0.5288,0.3856,N/A,N/A,0.0683,0.1664
