Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.7748,0.7607,0.7748,0.7609,0.8804,0.5974,0.6194,0.626,230,7.43,0.3,10.0,1.0,0.2,,,
RandomForest,Anonymous,0.7651,0.7477,0.7651,0.7498,0.8799,0.5977,0.6027,0.6093,250,8.07,0.3,11.0,1.0,0.2,,,
RandomForest,Anonymous,0.7636,0.746,0.7636,0.747,0.881,0.6885,0.5986,0.6067,272,8.79,0.3,12.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.6137,0.5354,0.6137,0.5335,0.6344,1.0245,0.2729,0.3466,272,8.79,0.3,12.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5166,0.4428,0.5166,0.4256,0.608,0.9938,0.0864,0.1137,272,8.79,0.3,12.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.68,0.6438,0.68,0.6364,0.7996,0.9017,0.4647,0.4874,272,8.79,0.3,12.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7703,0.7543,0.7703,0.7551,0.8829,0.617,0.611,0.6183,197,6.36,0.3,13.0,1.0,0.2,,,
RandomForest,Anonymous,0.7681,0.7509,0.7681,0.7514,0.8791,0.6434,0.6061,0.6145,210,6.78,0.3,14.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.6694,0.5634,0.6694,0.5994,0.6948,0.8983,0.3961,0.4443,210,6.78,0.3,14.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5693,0.5014,0.5693,0.4966,0.6651,0.9585,0.2031,0.2438,210,6.78,0.3,14.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.689,0.684,0.689,0.6739,0.8369,0.8557,0.4939,0.5058,210,6.78,0.3,14.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7688,0.7523,0.7688,0.7528,0.8823,0.5932,0.608,0.6156,210,6.78,0.3,15.0,1.0,0.2,,,
RandomForest,Anonymous,0.7733,0.7582,0.7733,0.7588,0.8832,0.5923,0.6167,0.6234,225,7.27,0.3,16.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.6114,0.5484,0.6114,0.5584,0.6768,0.9356,0.3011,0.3284,225,7.27,0.3,16.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5346,0.4386,0.5346,0.4437,0.6169,0.9886,0.121,0.1597,225,7.27,0.3,16.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.7123,0.6763,0.7123,0.683,0.8362,0.6974,0.5177,0.5269,225,7.27,0.3,16.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7681,0.7511,0.7681,0.7509,0.884,0.6176,0.6062,0.6142,225,7.27,0.3,17.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.622,0.5469,0.622,0.5465,0.7135,0.9011,0.2922,0.3619,225,7.27,0.3,17.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5633,0.5324,0.5633,0.4767,0.6393,0.9749,0.1743,0.229,225,7.27,0.3,17.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.6913,0.6944,0.6913,0.6874,0.8306,0.8083,0.5032,0.5082,225,7.27,0.3,17.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7726,0.7576,0.7726,0.7575,0.8807,0.6411,0.6144,0.6222,242,7.82,0.3,18.0,1.0,0.2,,,
RandomForest,Anonymous,0.7681,0.7526,0.7681,0.7539,0.8805,0.5945,0.6078,0.6146,260,8.4,0.3,19.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.4902,0.5709,0.4902,0.4945,0.7045,0.9868,0.238,0.2543,260,8.4,0.3,19.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5226,0.444,0.5226,0.4168,0.5961,1.0019,0.0856,0.1297,260,8.4,0.3,19.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.6709,0.6802,0.6709,0.6624,0.8326,0.8001,0.4724,0.4848,260,8.4,0.3,19.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7681,0.7511,0.7681,0.7523,0.8825,0.6205,0.607,0.6144,279,9.01,0.3,20.0,1.0,0.2,,,
RandomForest,Anonymous,0.7756,0.7606,0.7756,0.7602,0.8806,0.6426,0.6197,0.6272,124,4.01,0.3,2.0,1.0,0.2,,,
RandomForest,Anonymous,0.7718,0.7548,0.7718,0.7559,0.884,0.5942,0.6135,0.6208,155,5.01,0.3,3.0,1.0,0.2,,,
RandomForest,Anonymous,0.7718,0.7575,0.7718,0.7578,0.883,0.6155,0.6139,0.621,200,6.46,0.3,4.0,1.0,0.2,,,
RandomForest,Anonymous,0.7718,0.7568,0.7718,0.7572,0.885,0.5891,0.6138,0.6209,234,7.56,0.3,5.0,1.0,0.2,,,
RandomForest,Anonymous,0.7718,0.7552,0.7718,0.7563,0.8833,0.6133,0.6136,0.6209,284,9.17,0.3,6.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.5023,0.4743,0.5023,0.4574,0.6469,1.0131,0.1927,0.2234,284,9.17,0.3,6.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5331,0.4752,0.5331,0.4496,0.6202,0.9848,0.1226,0.1548,284,9.17,0.3,6.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.7176,0.6691,0.7176,0.6686,0.8337,0.7087,0.5161,0.5335,284,9.17,0.3,6.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7703,0.754,0.7703,0.7552,0.8836,0.6136,0.6117,0.6182,202,6.52,0.3,7.0,1.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.567,0.4854,0.567,0.5175,0.6628,0.9668,0.2663,0.2826,202,6.52,0.3,7.0,1.0,0.2,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5512,0.4753,0.5512,0.4684,0.6007,0.9971,0.1569,0.1988,202,6.52,0.3,7.0,1.0,0.2,300,1,3096
RandomForest,TVAE_HYBRID,0.6928,0.6579,0.6928,0.6527,0.8225,0.7755,0.4861,0.5057,202,6.52,0.3,7.0,1.0,0.2,300,1,3096
RandomForest,Anonymous,0.7718,0.7554,0.7718,0.7565,0.8839,0.6164,0.6139,0.6208,237,7.66,0.3,8.0,1.0,0.2,,,
