Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088,0,0.0,0.3,2.0,15.0,0.01,,,
LogisticRegression,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,0.4839,0.6956,0.0313,0.1261,0,0.0,0.3,2.0,15.0,0.01,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555,0,0.0,0.3,2.0,15.0,0.01,300,1,336
LogisticRegression,TVAE_HYBRID,0.6458,0.6111,0.6458,0.6218,0.5891,1.3162,0.0774,0.0804,0,0.0,0.3,2.0,15.0,0.01,300,1,336
LogisticRegression,Anonymous,0.4583,0.605,0.4583,0.4638,0.5609,0.8147,0.041,0.0533,16,4.76,0.3,2.0,15.0,0.05,,,
LogisticRegression,CTGAN_HYBRID,0.6458,0.5606,0.6458,0.5812,0.5818,0.6205,-0.0234,-0.0288,16,4.76,0.3,2.0,15.0,0.05,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.6018,0.6096,0.0174,0.0501,16,4.76,0.3,2.0,15.0,0.05,300,1,336
LogisticRegression,TVAE_HYBRID,0.6944,0.6409,0.6944,0.6027,0.523,2.4705,0.0504,0.088,16,4.76,0.3,2.0,15.0,0.05,300,1,336
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7518,0.9038,0.1633,0.2266,23,6.85,0.3,2.0,15.0,0.1,,,
LogisticRegression,CTGAN_HYBRID,0.6458,0.6111,0.6458,0.6218,0.6109,0.6384,0.0774,0.0804,23,6.85,0.3,2.0,15.0,0.1,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.8472,0.8588,0.8472,0.8339,0.7302,0.5685,0.5934,0.6293,23,6.85,0.3,2.0,15.0,0.1,300,1,336
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266,46,13.69,0.3,2.0,15.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.3975,0.7824,0.0,0.0,46,13.69,0.3,2.0,15.0,0.2,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712,46,13.69,0.3,2.0,15.0,0.2,300,1,336
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305,70,20.83,0.3,2.0,15.0,0.5,,,
LogisticRegression,CTGAN_HYBRID,0.6806,0.5575,0.6806,0.5741,0.3468,0.7017,-0.0098,-0.0204,70,20.83,0.3,2.0,15.0,0.5,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011,70,20.83,0.3,2.0,15.0,0.5,300,1,336
