Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6528,0.6353,0.6528,0.6421,0.5655,12.5152,0.1379,0.1393
DecisionTree,Original,0.8125,0.808,0.8125,0.8091,0.7632,6.7582,0.5437,0.5456
DecisionTree,TVAE,0.6736,0.5689,0.6736,0.5807,0.4977,11.7642,-0.0059,-0.0097
KNN,CTGAN,0.6528,0.5131,0.6528,0.5591,0.4236,5.6552,-0.0613,-0.0951
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.48,11.0195,0.0,0.0
LogisticRegression,CTGAN,0.6597,0.5201,0.6597,0.5628,0.41,0.7288,-0.0488,-0.0798
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6806,0.6359,0.6806,0.6378,0.553,1.8525,0.1116,0.1259
RandomForest,CTGAN,0.6944,0.6369,0.6944,0.5815,0.4847,0.6355,0.0174,0.0501
RandomForest,Original,0.8403,0.8431,0.8403,0.8294,0.817,0.4501,0.5839,0.6067
RandomForest,TVAE,0.6875,0.4808,0.6875,0.5658,0.5537,5.6005,-0.0138,-0.0555
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
