Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5625,0.576,0.5625,0.5687,,,0.0009,0.0009
DecisionTree,Original,0.7708,0.7723,0.7708,0.7715,,,0.4634,0.4635
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,,,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
LogisticRegression,Anonymous,0.6667,0.6093,0.6667,0.6159,,,0.0588,0.0684
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
RandomForest,Anonymous,0.6042,0.6216,0.6042,0.6116,,,0.107,0.1077
RandomForest,Original,0.8333,0.8294,0.8333,0.8297,,,0.5917,0.5948
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
