Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5347,0.5377,0.5347,0.5362,,,-0.0894,-0.0894
DecisionTree,Original,0.7639,0.7671,0.7639,0.7653,,,0.4506,0.4509
DecisionTree,TVAE,0.5764,0.5564,0.5764,0.5652,,,-0.0447,-0.045
KNN,CTGAN,0.4583,0.544,0.4583,0.479,,,-0.0604,-0.0671
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
LogisticRegression,CTGAN,0.6667,0.6093,0.6667,0.6159,,,0.0588,0.0684
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
LogisticRegression,TVAE,0.6389,0.5538,0.6389,0.5768,,,-0.0354,-0.0426
RandomForest,CTGAN,0.6458,0.5874,0.6458,0.6014,,,0.0224,0.0249
RandomForest,Original,0.8264,0.8226,0.8264,0.8185,,,0.5601,0.5709
RandomForest,TVAE,0.6389,0.5022,0.6389,0.5514,,,-0.0858,-0.1219
SVM,CTGAN,0.4931,0.5403,0.4931,0.5105,,,-0.0779,-0.0805
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
