Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.686,0.689,0.686,0.6875,0.737,10.7729,0.4916,0.4917
DecisionTree,CTGAN_HYBRID,0.4119,0.3947,0.4119,0.4021,0.5066,21.1974,0.0206,0.0207
DecisionTree,GaussianCopula_HYBRID,0.4142,0.4068,0.4142,0.4093,0.513,21.0632,0.0374,0.0375
DecisionTree,Original,0.6807,0.6967,0.6807,0.6876,0.7365,11.5079,0.4901,0.4912
DecisionTree,TVAE_HYBRID,0.5678,0.6182,0.5678,0.5672,0.6714,14.254,0.3264,0.3448
KNN,Anonymous,0.6965,0.6837,0.6965,0.6882,0.8043,3.4713,0.4953,0.4971
KNN,CTGAN_HYBRID,0.448,0.4084,0.448,0.414,0.5293,5.4128,0.0298,0.0312
KNN,GaussianCopula_HYBRID,0.4729,0.4386,0.4729,0.45,0.565,5.3598,0.0977,0.0997
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5188,0.5326,0.5188,0.5082,0.6381,12.2289,0.2329,0.2438
LogisticRegression,Anonymous,0.7387,0.7085,0.7387,0.7142,0.8605,0.6238,0.5554,0.5636
LogisticRegression,CTGAN_HYBRID,0.4985,0.3564,0.4985,0.335,0.5728,1.0457,0.0001,0.0007
LogisticRegression,GaussianCopula_HYBRID,0.5316,0.5046,0.5316,0.4185,0.661,0.9762,0.0934,0.1583
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6438,0.6218,0.6438,0.6124,0.7703,1.3737,0.4023,0.415
RandomForest,Anonymous,0.7523,0.735,0.7523,0.7376,0.8699,0.8958,0.5813,0.5877
RandomForest,CTGAN_HYBRID,0.4992,0.3947,0.4992,0.3589,0.5411,1.0592,0.0143,0.034
RandomForest,GaussianCopula_HYBRID,0.4782,0.3881,0.4782,0.386,0.5713,1.0176,0.0185,0.0245
RandomForest,Original,0.7666,0.7498,0.7666,0.7492,0.8907,0.6194,0.6026,0.6119
RandomForest,TVAE_HYBRID,0.6242,0.6327,0.6242,0.5938,0.7835,2.1432,0.3895,0.4223
