Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4792,0.5347,0.4792,0.4975,N/A,N/A,-0.0753,-0.0789
DecisionTree,CTGAN,0.5208,0.5603,0.5208,0.5354,N/A,N/A,-0.0222,-0.0228
DecisionTree,GaussianCopula,0.5729,0.5992,0.5729,0.5833,N/A,N/A,0.0655,0.0664
DecisionTree,Original,0.7188,0.7733,0.7188,0.7288,N/A,N/A,0.424,0.4475
DecisionTree,TVAE,0.5208,0.6082,0.5208,0.5372,N/A,N/A,0.0707,0.0789
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.6354,0.5795,0.6354,0.5933,N/A,N/A,0.0175,0.0193
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
RandomForest,Anonymous,0.4792,0.5347,0.4792,0.4975,N/A,N/A,-0.0753,-0.0789
RandomForest,CTGAN,0.625,0.5588,0.625,0.5771,N/A,N/A,-0.0213,-0.0239
RandomForest,GaussianCopula,0.6771,0.6329,0.6771,0.6317,N/A,N/A,0.1111,0.1273
RandomForest,Original,0.8125,0.8096,0.8125,0.8107,N/A,N/A,0.5556,0.5562
RandomForest,TVAE,0.5208,0.5021,0.5208,0.5108,N/A,N/A,-0.1572,-0.158
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
