Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,CTGAN,0.5151,0.4784,0.5151,0.4904,0.5721,17.479,0.1703,0.1735,,,0.3,,,,300.0,10.0,30960
DecisionTree,GaussianCopula,0.43,0.4233,0.43,0.4258,0.5302,20.546,0.0647,0.0649,,,0.3,,,,300.0,10.0,30960
DecisionTree,TVAE,0.6175,0.6168,0.6175,0.6163,0.6748,13.7878,0.379,0.3797,,,0.3,,,,300.0,10.0,30960
DecisionTree,CTGAN,0.558,0.5274,0.558,0.5358,0.6061,15.9319,0.2447,0.249,,,0.3,,,,300.0,2.0,6192
DecisionTree,GaussianCopula,0.4917,0.483,0.4917,0.4863,0.5705,18.3204,0.1627,0.1632,,,0.3,,,,300.0,2.0,6192
DecisionTree,TVAE,0.625,0.6263,0.625,0.6254,0.6832,13.5164,0.3925,0.3926,,,0.3,,,,300.0,2.0,6192
DecisionTree,CTGAN,0.5361,0.5068,0.5361,0.5192,0.5922,16.719,0.2197,0.2214,,,0.3,,,,300.0,3.0,9288
DecisionTree,GaussianCopula,0.4142,0.4194,0.4142,0.4166,0.522,21.1159,0.0545,0.0545,,,0.3,,,,300.0,3.0,9288
DecisionTree,TVAE,0.6242,0.6273,0.6242,0.6228,0.6818,13.5435,0.3918,0.3942,,,0.3,,,,300.0,3.0,9288
DecisionTree,CTGAN,0.5407,0.5579,0.5407,0.5481,0.621,16.5562,0.2629,0.2636,,,0.3,,,,300.0,5.0,15480
DecisionTree,GaussianCopula,0.4315,0.4282,0.4315,0.4297,0.5307,20.4917,0.0723,0.0723,,,0.3,,,,300.0,5.0,15480
DecisionTree,TVAE,0.6273,0.6293,0.6273,0.6283,0.684,13.4349,0.3959,0.3959,,,0.3,,,,300.0,5.0,15480
DecisionTree,CTGAN,0.5188,0.4846,0.5188,0.4971,0.576,17.3433,0.181,0.1836,,,0.05,,,,300,1,3096
DecisionTree,GaussianCopula,0.3946,0.4177,0.3946,0.4044,0.5169,21.8216,0.0426,0.0429,,,0.05,,,,300,1,3096
DecisionTree,TVAE,0.625,0.6392,0.625,0.6298,0.6953,13.5164,0.402,0.4038,,,0.05,,,,300,1,3096
DecisionTree,CTGAN,0.558,0.5205,0.558,0.5343,0.6063,15.9319,0.2502,0.2536,,,0.15,,,,300,1,3096
DecisionTree,GaussianCopula,0.3848,0.4176,0.3848,0.3973,0.5122,22.1744,0.0357,0.0361,,,0.15,,,,300,1,3096
DecisionTree,TVAE,0.6273,0.6379,0.6273,0.6318,0.6939,13.4349,0.4026,0.4032,,,0.15,,,,300,1,3096
DecisionTree,CTGAN,0.5535,0.5224,0.5535,0.5348,0.6045,16.0948,0.2458,0.2482,,,0.2,,,,300,1,3096
DecisionTree,GaussianCopula,0.3878,0.4155,0.3878,0.3983,0.5115,22.0659,0.0348,0.0352,,,0.2,,,,300,1,3096
DecisionTree,TVAE,0.5956,0.6025,0.5956,0.5968,0.6635,14.5749,0.3502,0.3519,,,0.2,,,,300,1,3096
DecisionTree,CTGAN,0.4849,0.47,0.4849,0.4768,0.5626,18.5647,0.1482,0.1485,,,0.25,,,,300,1,3096
DecisionTree,GaussianCopula,0.4172,0.4295,0.4172,0.4221,0.526,21.0074,0.0638,0.0641,,,0.25,,,,300,1,3096
DecisionTree,TVAE,0.616,0.6281,0.616,0.6203,0.6865,13.8421,0.3861,0.3874,,,0.25,,,,300,1,3096
DecisionTree,CTGAN,0.5309,0.503,0.5309,0.5131,0.589,16.909,0.2054,0.2078,,,0.3,,,,300,1,3096
DecisionTree,GaussianCopula,0.4044,0.4238,0.4044,0.4127,0.5212,21.4688,0.0529,0.0531,,,0.3,,,,300,1,3096
DecisionTree,TVAE,0.6265,0.6405,0.6265,0.632,0.6962,13.4621,0.4044,0.4056,,,0.3,,,,300,1,3096
DecisionTree,CTGAN,0.5422,0.5091,0.5422,0.5213,0.5939,16.5019,0.222,0.2251,,,0.35,,,,300,1,3096
DecisionTree,GaussianCopula,0.369,0.4111,0.369,0.3836,0.5093,22.7444,0.0252,0.0256,,,0.35,,,,300,1,3096
DecisionTree,TVAE,0.6197,0.6296,0.6197,0.6236,0.6872,13.7064,0.3904,0.3912,,,0.35,,,,300,1,3096
DecisionTree,CTGAN,0.5414,0.5094,0.5414,0.5177,0.5898,16.5291,0.2113,0.2165,,,0.55,,,,300,1,3096
DecisionTree,GaussianCopula,0.3938,0.4113,0.3938,0.401,0.515,21.8488,0.0392,0.0394,,,0.55,,,,300,1,3096
DecisionTree,TVAE,0.6212,0.6279,0.6212,0.6239,0.6844,13.6521,0.3903,0.3908,,,0.55,,,,300,1,3096
