Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4344,0.4373,0.4344,0.4358,0.5682,20.3605,0.1285,0.1285
DecisionTree,Original,0.4472,0.4531,0.4472,0.4499,0.5852,19.9207,0.1555,0.1556
KNN,Anonymous,0.4805,0.4252,0.4805,0.4322,0.5825,6.6596,0.0953,0.1031
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5455,0.3962,0.5455,0.4233,0.7339,1.0414,0.1455,0.2169
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.4962,0.4368,0.4962,0.4517,0.6986,1.4194,0.1471,0.1556
RandomForest,Original,0.5337,0.4754,0.5337,0.4862,0.7308,1.2201,0.2181,0.2306
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
