Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5625,0.5864,0.5625,0.5725,0.5132,15.7691,0.0249,0.0252
DecisionTree,Original,0.7569,0.7696,0.7569,0.7615,0.7359,8.7606,0.4517,0.4544
KNN,CTGAN,0.6111,0.6011,0.6111,0.6057,0.5082,1.6479,0.0597,0.0598
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6148,0.6105,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6458,0.5711,0.6458,0.5885,0.4648,0.6627,-0.0077,-0.0091
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.7999,0.4643,0.5517,0.557
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,,,-0.0138,-0.0555
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
