Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.7077,0.5764,0.5879,0.6377,15.2685,0.2163,0.2595
DecisionTree,CTGAN_HYBRID,0.4653,0.5953,0.4653,0.4762,0.5195,19.2733,0.0301,0.0373
DecisionTree,GaussianCopula_HYBRID,0.4722,0.6071,0.4722,0.482,0.5309,19.023,0.0474,0.0593
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4869,2.5762,0.0902,0.0927
KNN,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.5076,1.8298,-0.023,-0.0435
KNN,GaussianCopula_HYBRID,0.5972,0.5972,0.5972,0.5972,0.5293,1.8857,0.0509,0.0509
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.495,11.0149,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.697,0.5139,0.5139,0.7793,0.6802,0.1555,0.2109
LogisticRegression,CTGAN_HYBRID,0.6736,0.4777,0.6736,0.559,0.3325,0.8382,-0.0406,-0.0968
LogisticRegression,GaussianCopula_HYBRID,0.5486,0.6213,0.5486,0.5664,0.57,0.6967,0.0923,0.0997
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5061,1.9589,0.0174,0.0501
RandomForest,Anonymous,0.6389,0.729,0.6389,0.6526,0.7275,0.6633,0.2931,0.3255
RandomForest,CTGAN_HYBRID,0.6597,0.4746,0.6597,0.5521,0.3884,0.7125,-0.0665,-0.1258
RandomForest,GaussianCopula_HYBRID,0.5,0.5811,0.5,0.5194,0.5309,0.7526,0.0107,0.0117
RandomForest,Original,0.8194,0.8145,0.8194,0.8122,0.8119,0.4602,0.5456,0.5542
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
