Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5972,0.6546,0.5972,0.6126,0.5955,14.5176,0.1675,0.1765
DecisionTree,CTGAN_HYBRID,0.4514,0.5294,0.4514,0.4729,0.4459,19.7739,-0.0913,-0.0997
DecisionTree,GaussianCopula_HYBRID,0.6042,0.6266,0.6042,0.6132,0.5623,14.2673,0.1178,0.119
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5625,0.5278,0.5625,0.5427,0.4364,1.1928,-0.1085,-0.1106
KNN,GaussianCopula_HYBRID,0.6111,0.5194,0.6111,0.5519,0.4456,3.5388,-0.098,-0.114
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
LogisticRegression,Anonymous,0.5694,0.6275,0.5694,0.5859,0.5766,0.6854,0.11,0.116
LogisticRegression,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.4648,0.7889,-0.023,-0.0435
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.518,0.638,0.1243,0.1423
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5027,2.1017,0.0,0.0
RandomForest,Anonymous,0.6806,0.6651,0.6806,0.6707,0.6343,0.6371,0.2069,0.2089
RandomForest,CTGAN_HYBRID,0.6736,0.5854,0.6736,0.5901,0.471,0.7121,0.0105,0.0156
RandomForest,GaussianCopula_HYBRID,0.6319,0.5188,0.6319,0.5566,0.5601,0.6316,-0.0804,-0.1037
RandomForest,Original,0.7986,0.7916,0.7986,0.7915,0.8011,0.4705,0.4966,0.5028
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5062,10.7952,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6736,0.5854,0.6736,0.5901,N/A,N/A,0.0105,0.0156
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
