Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5208,0.5238,0.5208,0.5223,0.4386,17.2709,-0.122,-0.122
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
KNN,CTGAN,0.6389,0.5644,0.6389,0.5839,0.4581,3.5237,-0.0196,-0.0228
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6597,0.5863,0.6597,0.5976,0.4259,0.715,0.0167,0.0206
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6806,0.5997,0.6806,0.5943,0.4622,0.6616,0.0236,0.0366
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7934,0.4828,0.5376,0.5415
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
