Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4444,0.642,0.4444,0.4307,0.5491,20.0243,0.0698,0.1044
DecisionTree,CTGAN_HYBRID,0.5694,0.6332,0.5694,0.5862,0.5691,15.5188,0.1199,0.1275
DecisionTree,GaussianCopula_HYBRID,0.6667,0.6994,0.6667,0.677,0.6518,12.0146,0.2788,0.2852
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5833,0.5724,0.5833,0.5775,0.4599,1.9243,-0.0075,-0.0075
KNN,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.587,1.5576,0.0021,0.0022
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6939,2.0547,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.7083,0.7202,0.7083,0.6111,0.5539,0.6444,0.078,0.1631
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.6,0.4722,0.484,0.6339,0.7244,0.038,0.0467
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5208,0.7125,0.5208,0.5195,0.649,0.8723,0.1714,0.2352
RandomForest,CTGAN_HYBRID,0.5556,0.5611,0.5556,0.5582,0.4902,0.6923,-0.0341,-0.0341
RandomForest,GaussianCopula_HYBRID,0.6736,0.68,0.6736,0.6765,0.679,0.5927,0.2453,0.2456
RandomForest,Original,0.8264,0.8218,0.8264,0.8218,0.821,0.4545,0.5718,0.576
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
