Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4406,0.4386,0.4406,0.4391,0.5662,20.1319,0.126,0.1261
DecisionTree,Original,0.4488,0.4552,0.4488,0.4517,0.5861,19.8655,0.1582,0.1583
KNN,Anonymous,0.4787,0.4231,0.4787,0.4307,0.5823,6.6084,0.0934,0.1008
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5409,0.3588,0.5409,0.4139,0.7321,1.0912,0.1264,0.2023
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5083,0.4413,0.5083,0.4509,0.7027,1.4515,0.145,0.1595
RandomForest,Original,0.5337,0.4773,0.5337,0.4878,0.7323,1.2116,0.219,0.231
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
