Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.7485,0.7275,0.7485,0.7292,0.8643,0.7432,0.5735,0.5807,60,1.94,0.3,5.0,2.0,0.02,,,
RandomForest,CTGAN_HYBRID,0.4488,0.3912,0.4488,0.3773,0.4908,1.0586,-0.0217,-0.0256,60,1.94,0.3,5.0,2.0,0.02,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.552,0.4869,0.552,0.5079,0.6361,0.9843,0.2228,0.2311,60,1.94,0.3,5.0,2.0,0.02,300,8,3096
RandomForest,TVAE_HYBRID,0.613,0.6248,0.613,0.5901,0.7923,1.9345,0.3766,0.4043,60,1.94,0.3,5.0,2.0,0.02,300,8,3096
RandomForest,Anonymous,0.7613,0.7447,0.7613,0.7471,0.8705,0.8245,0.5971,0.603,79,2.55,0.3,5.0,2.0,0.03,,,
RandomForest,CTGAN_HYBRID,0.3517,0.354,0.3517,0.2629,0.5459,1.1258,0.0083,0.0139,79,2.55,0.3,5.0,2.0,0.03,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5444,0.5168,0.5444,0.4804,0.6459,0.9728,0.1655,0.1882,79,2.55,0.3,5.0,2.0,0.03,300,8,3096
RandomForest,TVAE_HYBRID,0.6386,0.6353,0.6386,0.6145,0.7795,2.0868,0.4133,0.4357,79,2.55,0.3,5.0,2.0,0.03,300,8,3096
RandomForest,Anonymous,0.7568,0.7383,0.7568,0.741,0.8696,0.8478,0.5887,0.5951,79,2.55,0.3,5.0,2.0,0.04,,,
RandomForest,CTGAN_HYBRID,0.3087,0.3397,0.3087,0.1884,0.4302,1.2122,-0.0379,-0.086,79,2.55,0.3,5.0,2.0,0.04,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5429,0.5114,0.5429,0.4736,0.6473,0.9741,0.1601,0.1832,79,2.55,0.3,5.0,2.0,0.04,300,8,3096
RandomForest,TVAE_HYBRID,0.6099,0.6272,0.6099,0.5881,0.7923,2.1175,0.3739,0.4022,79,2.55,0.3,5.0,2.0,0.04,300,8,3096
RandomForest,Anonymous,0.7575,0.7389,0.7575,0.7413,0.8698,0.8967,0.5896,0.5963,79,2.55,0.3,5.0,2.0,0.05,,,
RandomForest,CTGAN_HYBRID,0.4864,0.3935,0.4864,0.434,0.5478,1.065,0.0854,0.0911,79,2.55,0.3,5.0,2.0,0.05,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5459,0.512,0.5459,0.4789,0.6578,0.9672,0.1677,0.1907,79,2.55,0.3,5.0,2.0,0.05,300,8,3096
RandomForest,TVAE_HYBRID,0.6483,0.6427,0.6483,0.6281,0.7855,2.0188,0.4298,0.4469,79,2.55,0.3,5.0,2.0,0.05,300,8,3096
RandomForest,Anonymous,0.7545,0.7362,0.7545,0.7388,0.8707,0.8514,0.5848,0.5912,79,2.55,0.3,5.0,2.0,0.08,,,
RandomForest,CTGAN_HYBRID,0.4872,0.3839,0.4872,0.3318,0.5603,1.0692,-0.012,-0.0388,79,2.55,0.3,5.0,2.0,0.08,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5392,0.4607,0.5392,0.4728,0.6306,1.0095,0.1595,0.1787,79,2.55,0.3,5.0,2.0,0.08,300,8,3096
RandomForest,TVAE_HYBRID,0.5941,0.6376,0.5941,0.5771,0.795,1.8517,0.3541,0.3884,79,2.55,0.3,5.0,2.0,0.08,300,8,3096
RandomForest,Anonymous,0.7508,0.7311,0.7508,0.735,0.8661,0.9048,0.5793,0.5849,79,2.55,0.3,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.4593,0.3062,0.4593,0.3425,0.4793,1.0959,-0.044,-0.0696,79,2.55,0.3,5.0,2.0,0.1,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5459,0.4696,0.5459,0.4748,0.6472,0.9727,0.1644,0.189,79,2.55,0.3,5.0,2.0,0.1,300,8,3096
RandomForest,TVAE_HYBRID,0.6995,0.6617,0.6995,0.6679,0.8066,1.6648,0.4934,0.503,79,2.55,0.3,5.0,2.0,0.1,300,8,3096
RandomForest,Anonymous,0.7545,0.7358,0.7545,0.7397,0.8681,0.8295,0.5862,0.5915,79,2.55,0.3,5.0,2.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.3268,0.4254,0.3268,0.1785,0.5438,1.2042,0.006,0.0225,79,2.55,0.3,5.0,2.0,0.2,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.558,0.4984,0.558,0.4903,0.64,0.9789,0.1893,0.2157,79,2.55,0.3,5.0,2.0,0.2,300,8,3096
RandomForest,TVAE_HYBRID,0.6483,0.633,0.6483,0.6206,0.7842,1.9597,0.4261,0.4467,79,2.55,0.3,5.0,2.0,0.2,300,8,3096
RandomForest,Anonymous,0.7553,0.7379,0.7553,0.7413,0.8704,0.7784,0.5875,0.5929,79,2.55,0.3,5.0,2.0,0.3,,,
RandomForest,CTGAN_HYBRID,0.4699,0.4175,0.4699,0.428,0.5407,1.0982,0.1212,0.1334,79,2.55,0.3,5.0,2.0,0.3,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5557,0.4969,0.5557,0.4907,0.6501,0.9742,0.188,0.2122,79,2.55,0.3,5.0,2.0,0.3,300,8,3096
RandomForest,TVAE_HYBRID,0.6175,0.6091,0.6175,0.5829,0.7809,2.257,0.3789,0.4109,79,2.55,0.3,5.0,2.0,0.3,300,8,3096
RandomForest,Anonymous,0.7492,0.73,0.7492,0.7333,0.8701,0.8479,0.5761,0.5823,79,2.55,0.3,5.0,2.0,0.4,,,
RandomForest,CTGAN_HYBRID,0.3366,0.4245,0.3366,0.2774,0.5015,1.1173,-0.0289,-0.0418,79,2.55,0.3,5.0,2.0,0.4,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5422,0.4734,0.5422,0.4722,0.6419,0.9738,0.1575,0.1818,79,2.55,0.3,5.0,2.0,0.4,300,8,3096
RandomForest,TVAE_HYBRID,0.6393,0.6216,0.6393,0.6152,0.7885,1.6959,0.4068,0.4201,79,2.55,0.3,5.0,2.0,0.4,300,8,3096
RandomForest,Anonymous,0.7575,0.7406,0.7575,0.743,0.8708,0.8292,0.5903,0.5966,79,2.55,0.3,5.0,2.0,0.5,,,
RandomForest,CTGAN_HYBRID,0.4917,0.4257,0.4917,0.3695,0.5936,1.0222,0.0181,0.0324,79,2.55,0.3,5.0,2.0,0.5,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5572,0.5255,0.5572,0.4926,0.6455,0.9702,0.1891,0.215,79,2.55,0.3,5.0,2.0,0.5,300,8,3096
RandomForest,TVAE_HYBRID,0.6401,0.6219,0.6401,0.6062,0.7634,2.0587,0.4093,0.4338,79,2.55,0.3,5.0,2.0,0.5,300,8,3096
RandomForest,Anonymous,0.7598,0.7436,0.7598,0.7469,0.8689,0.8503,0.5959,0.6009,79,2.55,0.3,5.0,2.0,0.6,,,
RandomForest,CTGAN_HYBRID,0.3652,0.3451,0.3652,0.3303,0.4988,1.1052,-0.0431,-0.0468,79,2.55,0.3,5.0,2.0,0.6,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5437,0.4914,0.5437,0.4784,0.6338,0.9791,0.1672,0.1878,79,2.55,0.3,5.0,2.0,0.6,300,8,3096
RandomForest,TVAE_HYBRID,0.5904,0.618,0.5904,0.56,0.7782,2.575,0.3434,0.3862,79,2.55,0.3,5.0,2.0,0.6,300,8,3096
RandomForest,Anonymous,0.7523,0.7339,0.7523,0.7367,0.8675,0.8552,0.5808,0.5876,79,2.55,0.05,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.4782,0.4226,0.4782,0.419,0.5834,1.0491,0.0837,0.0942,79,2.55,0.05,5.0,2.0,0.1,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5474,0.4999,0.5474,0.4851,0.6347,0.9776,0.1745,0.1961,79,2.55,0.05,5.0,2.0,0.1,300,8,3096
RandomForest,TVAE_HYBRID,0.695,0.6461,0.695,0.6525,0.8107,1.6181,0.4834,0.4981,79,2.55,0.05,5.0,2.0,0.1,300,8,3096
RandomForest,Anonymous,0.7575,0.7393,0.7575,0.7408,0.871,0.8492,0.5894,0.5962,79,2.55,0.1,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.448,0.4327,0.448,0.4306,0.5595,1.0539,0.0752,0.0772,79,2.55,0.1,5.0,2.0,0.1,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5429,0.4777,0.5429,0.4771,0.6514,0.972,0.166,0.1862,79,2.55,0.1,5.0,2.0,0.1,300,8,3096
RandomForest,TVAE_HYBRID,0.7048,0.667,0.7048,0.6677,0.8104,1.7084,0.5019,0.5154,79,2.55,0.1,5.0,2.0,0.1,300,8,3096
RandomForest,Anonymous,0.7583,0.7421,0.7583,0.7455,0.8719,0.8441,0.5934,0.5984,79,2.55,0.15,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.4465,0.3981,0.4465,0.4007,0.554,1.0449,0.0336,0.0366,79,2.55,0.15,5.0,2.0,0.1,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5482,0.4813,0.5482,0.4777,0.6301,0.9855,0.1693,0.1943,79,2.55,0.15,5.0,2.0,0.1,300,8,3096
RandomForest,TVAE_HYBRID,0.7026,0.6607,0.7026,0.6634,0.8084,1.8251,0.4958,0.5091,79,2.55,0.15,5.0,2.0,0.1,300,8,3096
RandomForest,Anonymous,0.7545,0.7385,0.7545,0.742,0.8693,0.8537,0.5874,0.592,79,2.55,0.2,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.4511,0.4247,0.4511,0.4297,0.5597,1.0452,0.0618,0.0636,79,2.55,0.2,5.0,2.0,0.1,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5452,0.5022,0.5452,0.479,0.6274,0.9855,0.1686,0.19,79,2.55,0.2,5.0,2.0,0.1,300,8,3096
RandomForest,TVAE_HYBRID,0.7071,0.6612,0.7071,0.6672,0.8077,1.7027,0.503,0.5162,79,2.55,0.2,5.0,2.0,0.1,300,8,3096
RandomForest,Anonymous,0.7477,0.728,0.7477,0.7319,0.8669,0.8317,0.5738,0.5798,79,2.55,0.25,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.497,0.3964,0.497,0.3876,0.4993,1.1292,0.027,0.0436,79,2.55,0.25,5.0,2.0,0.1,300,8,3096
RandomForest,GaussianCopula_HYBRID,0.5392,0.5057,0.5392,0.4741,0.6374,0.9768,0.1577,0.1777,79,2.55,0.25,5.0,2.0,0.1,300,8,3096
RandomForest,TVAE_HYBRID,0.7078,0.665,0.7078,0.6703,0.8125,1.7734,0.5051,0.5173,79,2.55,0.25,5.0,2.0,0.1,300,8,3096
RandomForest,Anonymous,0.7515,0.7325,0.7515,0.7363,0.8696,0.8514,0.5808,0.5863,79,2.55,0.3,5.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.4586,0.432,0.4586,0.4304,0.6163,1.0189,0.0877,0.0916,79,2.55,0.3,5.0,2.0,0.1,300,8,3096
