Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6504,0.6328,0.6504,0.6396,N/A,N/A,0.1373,0.1387
DecisionTree,CTGAN,0.561,0.5854,0.561,0.571,N/A,N/A,0.0284,0.0287
DecisionTree,GaussianCopula,0.5447,0.5636,0.5447,0.553,N/A,N/A,-0.0217,-0.0218
DecisionTree,Original,0.7154,0.7429,0.7154,0.7236,N/A,N/A,0.383,0.3904
DecisionTree,TVAE,0.7642,0.7626,0.7642,0.7633,N/A,N/A,0.4438,0.4439
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.5772,0.5952,0.5772,0.585,N/A,N/A,0.0513,0.0516
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6667,0.6503,0.6667,0.6563,N/A,N/A,0.1775,0.1792
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.6911,0.664,0.6911,0.6679,N/A,N/A,0.1944,0.2036
RandomForest,Anonymous,0.5854,0.5557,0.5854,0.5679,N/A,N/A,-0.0391,-0.0398
RandomForest,CTGAN,0.6098,0.5982,0.6098,0.6034,N/A,N/A,0.0587,0.0589
RandomForest,GaussianCopula,0.7886,0.7971,0.7886,0.762,N/A,N/A,0.4207,0.4699
RandomForest,Original,0.8211,0.8174,0.8211,0.8126,N/A,N/A,0.5482,0.5602
RandomForest,TVAE,0.7236,0.7177,0.7236,0.6625,N/A,N/A,0.187,0.2518
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
