Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8013,0.8253,0.8013,0.8124,0.5853,7.1625,0.1507,0.1525
DecisionTree,Original,0.8764,0.8778,0.8764,0.8771,0.7066,4.4561,0.4084,0.4085
DecisionTree,TVAE,0.838,0.8782,0.838,0.8535,0.7402,5.8392,0.3799,0.3949
KNN,CTGAN,0.878,0.8346,0.878,0.8429,0.6375,1.8152,0.1145,0.1512
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.8464,0.8645,0.8464,0.8544,0.7743,1.7183,0.3373,0.3407
LogisticRegression,CTGAN,0.8942,0.8741,0.8942,0.8684,0.8336,0.2834,0.2678,0.3234
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8806,0.8909,0.8806,0.8851,0.8907,0.3963,0.467,0.4694
RandomForest,CTGAN,0.8956,0.8796,0.8956,0.8665,0.8144,0.2906,0.2491,0.3224
RandomForest,Original,0.9078,0.8961,0.9078,0.8973,0.9258,0.2254,0.4592,0.4778
RandomForest,TVAE,0.8709,0.89,0.8709,0.8788,0.8802,0.349,0.4548,0.4612
