Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.4375,0.6255,0.4375,0.4255,0.5377,20.2746,0.0539,0.0795,8,2.38,0.3,10.0,2.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.6528,0.644,0.6528,0.6479,0.5782,12.5152,0.1604,0.1608,8,2.38,0.3,10.0,2.0,0.05,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5694,0.5957,0.5694,0.5801,0.5245,15.5188,0.0462,0.0467,8,2.38,0.3,10.0,2.0,0.05,300,1,336
DecisionTree,Anonymous,0.4514,0.6879,0.4514,0.4275,0.5732,19.7739,0.1017,0.164,8,2.38,0.3,11.0,2.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.6875,0.6512,0.6875,0.6534,0.565,11.2636,0.1501,0.1635,8,2.38,0.3,11.0,2.0,0.05,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5625,0.5916,0.5625,0.5741,0.5195,15.7691,0.0365,0.0371,8,2.38,0.3,11.0,2.0,0.05,300,1,336
DecisionTree,Anonymous,0.5625,0.6235,0.5625,0.5794,0.5577,15.7691,0.1007,0.1066,13,3.87,0.3,12.0,2.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.5764,0.6101,0.5764,0.5889,0.5423,15.2685,0.0781,0.0796,13,3.87,0.3,12.0,2.0,0.05,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6111,0.6358,0.6111,0.6207,0.5736,14.017,0.1385,0.1401,13,3.87,0.3,12.0,2.0,0.05,300,1,336
DecisionTree,TVAE_HYBRID,0.7083,0.7946,0.7083,0.6005,0.5227,10.5127,0.062,0.1789,13,3.87,0.3,12.0,2.0,0.05,300,1,336
DecisionTree,Anonymous,0.6181,0.6553,0.6181,0.6304,0.5977,13.7667,0.1784,0.1831,13,3.87,0.3,13.0,2.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.6319,0.6054,0.6319,0.6152,0.5314,13.2661,0.0674,0.0687,13,3.87,0.3,13.0,2.0,0.05,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5764,0.5947,0.5764,0.5843,0.5232,15.2685,0.0444,0.0447,13,3.87,0.3,13.0,2.0,0.05,300,1,336
