Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6458,0.6161,0.6458,0.6259,0.5414,12.7655,0.0902,0.0927
DecisionTree,Original,0.7778,0.7841,0.7778,0.7803,0.7509,8.0097,0.4894,0.4904
KNN,CTGAN,0.6597,0.4746,0.6597,0.5521,0.5524,2.5093,-0.0665,-0.1258
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6875,0.4808,0.6875,0.5658,0.4686,0.6751,-0.0138,-0.0555
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6875,0.4808,0.6875,0.5658,0.541,0.6203,-0.0138,-0.0555
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.7981,0.4648,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
