Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6585,0.644,0.6585,0.6497,,,0.1638,0.165
DecisionTree,CTGAN,0.5447,0.5512,0.5447,0.5478,,,-0.051,-0.051
DecisionTree,GaussianCopula,0.5447,0.5697,0.5447,0.5552,,,-0.0076,-0.0077
DecisionTree,Original,0.6992,0.7467,0.6992,0.71,,,0.3731,0.3896
DecisionTree,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,,,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,,,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
RandomForest,Anonymous,0.6016,0.5505,0.6016,0.5688,,,-0.0473,-0.0499
RandomForest,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
RandomForest,GaussianCopula,0.6992,0.665,0.6992,0.6188,,,0.0903,0.1395
RandomForest,Original,0.8374,0.8385,0.8374,0.8275,,,0.5828,0.6019
RandomForest,TVAE,0.7154,0.6909,0.7154,0.6707,,,0.1997,0.2348
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
