Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6097,0.6341,0.6188,N/A,N/A,0.0832,0.0846
DecisionTree,CTGAN,0.5691,0.5594,0.5691,0.564,N/A,N/A,-0.0317,-0.0317
DecisionTree,GaussianCopula,0.5691,0.5843,0.5691,0.5759,N/A,N/A,0.0263,0.0264
DecisionTree,Original,0.7154,0.7429,0.7154,0.7236,N/A,N/A,0.383,0.3904
DecisionTree,TVAE,0.7317,0.7149,0.7317,0.6952,N/A,N/A,0.2584,0.293
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.5854,0.5396,0.5854,0.5573,N/A,N/A,-0.0725,-0.0754
RandomForest,CTGAN,0.6992,0.7904,0.6992,0.5834,N/A,N/A,0.036,0.1354
RandomForest,GaussianCopula,0.7317,0.7228,0.7317,0.6831,N/A,N/A,0.232,0.2852
RandomForest,Original,0.8374,0.8427,0.8374,0.8252,N/A,N/A,0.576,0.6032
RandomForest,TVAE,0.7317,0.7434,0.7317,0.6685,N/A,N/A,0.2036,0.2851
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
