Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.5599,0.4583,0.4765,0.4827,19.5236,-0.0278,-0.0321
DecisionTree,CTGAN_HYBRID,0.5903,0.5823,0.5903,0.5861,0.5077,14.7679,0.0158,0.0158
DecisionTree,GaussianCopula_HYBRID,0.5208,0.5828,0.5208,0.5393,0.5086,17.2709,0.0151,0.016
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.5965,0.6042,0.6001,0.4659,1.4407,0.0491,0.0492
KNN,GaussianCopula_HYBRID,0.6319,0.5476,0.6319,0.5724,0.4143,3.7787,-0.0472,-0.0558
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
LogisticRegression,Anonymous,0.5069,0.6933,0.5069,0.5056,0.7089,0.9657,0.1474,0.2022
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5423,0.6136,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.8264,0.8241,0.8264,0.8166,0.728,0.5565,0.554,0.5695
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.7014,0.7912,0.7014,0.5851,0.4391,2.0444,0.0313,0.1261
RandomForest,Anonymous,0.5833,0.6721,0.5833,0.5992,0.5634,1.0948,0.1843,0.2047
RandomForest,CTGAN_HYBRID,0.5139,0.5009,0.5139,0.5071,0.464,0.6997,-0.1754,-0.1758
RandomForest,GaussianCopula_HYBRID,0.7153,0.7038,0.7153,0.7078,0.6707,0.5897,0.2978,0.3
RandomForest,Original,0.8125,0.8071,0.8125,0.804,0.8084,0.4621,0.5249,0.535
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4912,10.7954,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
