Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5556,0.6195,0.5556,0.5729,0.5527,16.0194,0.0915,0.0973
DecisionTree,CTGAN_HYBRID,0.5903,0.5768,0.5903,0.5829,0.5014,14.7679,0.0028,0.0028
DecisionTree,GaussianCopula_HYBRID,0.5417,0.6813,0.5417,0.5519,0.6064,16.52,0.1646,0.2024
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6528,0.5551,0.6528,0.5775,0.4701,2.3291,-0.0274,-0.0364
KNN,GaussianCopula_HYBRID,0.5903,0.634,0.5903,0.6044,0.6067,2.607,0.1288,0.1331
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6736,0.6635,0.6736,0.6678,0.5739,0.6384,0.2056,0.2064
LogisticRegression,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,0.483,0.6364,0.0313,0.1261
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6636,0.7014,0.625,0.4959,0.644,0.0947,0.1401
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5764,0.5564,0.5764,0.5652,0.514,0.9601,-0.0447,-0.045
RandomForest,CTGAN_HYBRID,0.6875,0.6068,0.6875,0.5886,0.5551,0.6517,0.0206,0.0389
RandomForest,GaussianCopula_HYBRID,0.5833,0.5938,0.5833,0.5881,0.5864,0.6514,0.0426,0.0426
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.808,0.4618,0.5313,0.5379
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
