Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.3,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.741,0.7147,0.741,0.7124,0.8342,0.9299,0.5598,0.5698,251,8.11,0.3,5.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.6453,0.5891,0.6453,0.5808,0.6925,1.1162,0.3655,0.3922,251,8.11,0.3,5.0,2.0,0.2,300,1,3096
LogisticRegression,GaussianCopula_HYBRID,0.5354,0.497,0.5354,0.45,0.6811,0.9676,0.1258,0.1678,251,8.11,0.3,5.0,2.0,0.2,300,1,3096
LogisticRegression,TVAE_HYBRID,0.6649,0.6581,0.6649,0.6485,0.7845,1.3727,0.452,0.4634,251,8.11,0.3,5.0,2.0,0.2,300,1,3096
LogisticRegression,Anonymous,0.741,0.7147,0.741,0.7124,0.8342,0.9299,0.5598,0.5698,251,8.11,0.3,5.0,2.0,0.5,,,
LogisticRegression,Anonymous,0.741,0.7147,0.741,0.7124,0.8342,0.9299,0.5598,0.5698,251,8.11,0.3,5.0,2.0,1.0,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.05,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.15,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.2,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.25,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.3,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.35,5.0,2.0,0.01,,,
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004,25,0.81,0.55,5.0,2.0,0.01,,,
