Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4792,0.5201,0.4792,0.495,,,-0.1111,-0.114
DecisionTree,CTGAN,0.6146,0.6322,0.6146,0.6218,,,0.142,0.143
DecisionTree,GaussianCopula,0.5417,0.5576,0.5417,0.5488,,,-0.0292,-0.0294
DecisionTree,Original,0.7396,0.7841,0.7396,0.7485,,,0.458,0.4773
DecisionTree,TVAE,0.4271,0.4941,0.4271,0.448,,,-0.1549,-0.1658
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,CTGAN,0.625,0.5262,0.625,0.5559,,,-0.0667,-0.0828
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,,,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,,,-0.0543,-0.0812
LogisticRegression,CTGAN,0.4479,0.6451,0.4479,0.4298,,,0.0763,0.1152
LogisticRegression,GaussianCopula,0.7292,0.7224,0.7292,0.6793,,,0.2296,0.2851
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
LogisticRegression,TVAE,0.6042,0.5281,0.6042,0.5536,,,-0.078,-0.0876
RandomForest,Anonymous,0.4792,0.5201,0.4792,0.495,,,-0.1111,-0.114
RandomForest,CTGAN,0.6458,0.5469,0.6458,0.5686,,,-0.0303,-0.0407
RandomForest,GaussianCopula,0.75,0.7616,0.75,0.7039,,,0.2889,0.3586
RandomForest,Original,0.8333,0.8317,0.8333,0.8253,,,0.5817,0.5949
RandomForest,TVAE,0.625,0.5262,0.625,0.5559,,,-0.0667,-0.0828
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,CTGAN,0.6979,0.7901,0.6979,0.5838,,,0.0453,0.1522
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,TVAE,0.6771,0.4704,0.6771,0.5551,,,-0.0206,-0.0692
