Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3773,0.3879,0.3773,0.3817,0.5005,22.4459,0.0029,0.0029
DecisionTree,Original,0.6815,0.6999,0.6815,0.6891,0.7379,11.4808,0.492,0.4933
DecisionTree,TVAE,0.5738,0.5912,0.5738,0.5755,0.6539,15.362,0.3212,0.3261
KNN,CTGAN,0.3976,0.392,0.3976,0.3946,0.5096,5.0787,0.0112,0.0112
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5633,0.5175,0.5633,0.52,0.649,8.1548,0.2378,0.2475
LogisticRegression,CTGAN,0.4985,0.3908,0.4985,0.3447,0.5444,1.0299,0.0097,0.0291
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6137,0.5652,0.6137,0.5721,0.7031,2.8688,0.3268,0.3388
RandomForest,CTGAN,0.4767,0.3473,0.4767,0.3552,0.4819,1.0523,-0.0122,-0.0204
RandomForest,Original,0.7756,0.7585,0.7756,0.7575,0.8852,0.5832,0.6182,0.6272
RandomForest,TVAE,0.6619,0.6567,0.6619,0.6427,0.8185,1.184,0.4473,0.4621
