Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3389,0.3571,0.3389,0.3428,0.4807,23.8301,-0.0374,-0.0381
DecisionTree,Original,0.6898,0.7051,0.6898,0.6961,0.7449,11.1822,0.5036,0.5048
DecisionTree,TVAE,0.6002,0.6784,0.6002,0.5459,0.6291,14.412,0.311,0.3268
KNN,CTGAN,0.3517,0.3576,0.3517,0.3335,0.4752,5.7271,-0.0217,-0.0235
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5414,0.4374,0.5414,0.479,0.5874,11.7753,0.1704,0.1866
LogisticRegression,CTGAN,0.4352,0.3624,0.4352,0.3951,0.4749,1.0463,0.0199,0.0209
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.564,0.5777,0.564,0.5702,0.7057,3.233,0.3026,0.3031
RandomForest,CTGAN,0.3863,0.3415,0.3863,0.3545,0.4859,1.0624,-0.0258,-0.0279
RandomForest,Original,0.7673,0.7521,0.7673,0.7523,0.888,0.5984,0.6056,0.6132
RandomForest,TVAE,0.6687,0.5475,0.6687,0.5999,0.7324,6.4019,0.4084,0.4373
