Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,CTGAN,0.6458,0.5307,0.6458,0.5647,0.5507,3.7,-0.0564,-0.0773,,,0.3,,,,400.0,10.0,3360
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.475,11.0211,0.0,0.0,,,0.3,,,,400.0,10.0,3360
KNN,CTGAN,0.6528,0.5131,0.6528,0.5591,0.4236,5.6552,-0.0613,-0.0951,,,0.3,,,,400.0,1.0,336
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.48,11.0195,0.0,0.0,,,0.3,,,,400.0,1.0,336
KNN,CTGAN,0.6875,0.4808,0.6875,0.5658,0.5868,4.3698,-0.0138,-0.0555,,,0.3,,,,400.0,2.0,672
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.485,11.018,0.0,0.0,,,0.3,,,,400.0,2.0,672
KNN,CTGAN,0.6736,0.5689,0.6736,0.5807,0.4773,4.6843,-0.0059,-0.0097,,,0.3,,,,400.0,3.0,1008
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.465,11.0242,0.0,0.0,,,0.3,,,,400.0,3.0,1008
KNN,CTGAN,0.7014,0.6663,0.7014,0.6164,0.4783,3.9515,0.0797,0.1305,,,0.3,,,,400.0,5.0,1680
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.475,11.0211,0.0,0.0,,,0.3,,,,400.0,5.0,1680
