Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.433,0.4371,0.433,0.435,0.5683,20.4196,0.1275,0.1276
DecisionTree,CTGAN_HYBRID,0.4078,0.4059,0.4078,0.4029,0.5424,21.3443,0.0774,0.078
DecisionTree,GaussianCopula_HYBRID,0.4142,0.3963,0.4142,0.4025,0.5275,21.1156,0.0624,0.0629
DecisionTree,Original,0.4454,0.4528,0.4454,0.4488,0.5835,19.9837,0.1541,0.1542
DecisionTree,TVAE_HYBRID,0.4903,0.4292,0.4903,0.4225,0.5732,18.3705,0.1594,0.1748
KNN,Anonymous,0.4804,0.4252,0.4804,0.4322,0.5831,6.6485,0.0953,0.103
KNN,CTGAN_HYBRID,0.4808,0.3994,0.4808,0.38,0.5254,8.7894,0.0228,0.0317
KNN,GaussianCopula_HYBRID,0.4738,0.3686,0.4738,0.3716,0.5089,8.7577,0.0069,0.0095
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.4994,0.4194,0.4994,0.3854,0.5474,12.7844,0.073,0.102
LogisticRegression,Anonymous,0.5449,0.4221,0.5449,0.4265,0.7332,1.0385,0.1475,0.2135
LogisticRegression,CTGAN_HYBRID,0.5055,0.3709,0.5055,0.3697,0.6756,1.1642,0.0597,0.103
LogisticRegression,GaussianCopula_HYBRID,0.5139,0.4017,0.5139,0.3692,0.623,1.1336,0.0357,0.0866
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.5316,0.3722,0.5316,0.427,0.6683,1.9083,0.1669,0.2066
RandomForest,Anonymous,0.4993,0.4418,0.4993,0.4558,0.6981,1.4987,0.1531,0.1617
RandomForest,CTGAN_HYBRID,0.4992,0.4122,0.4992,0.3861,0.6704,1.3125,0.0665,0.0965
RandomForest,GaussianCopula_HYBRID,0.5078,0.3937,0.5078,0.3568,0.5947,1.1704,0.0197,0.0505
RandomForest,Original,0.531,0.4745,0.531,0.4854,0.7312,1.2076,0.2144,0.2262
RandomForest,TVAE_HYBRID,0.5403,0.4999,0.5403,0.4333,0.6912,5.4493,0.1816,0.2252
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5233,0.372,0.5233,0.3757,N/A,N/A,0.0514,0.1447
