Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.6736,0.6481,0.6736,0.6553,0.6765,0.6025,0.1615,0.1661,0,0.0,0.3,5.0,15.0,0.01,,,
RandomForest,CTGAN_HYBRID,0.4028,0.5598,0.4028,0.3959,0.5034,0.8805,-0.0184,-0.0262,0,0.0,0.3,5.0,15.0,0.01,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5486,0.5834,0.5486,0.562,0.5306,0.726,0.0176,0.018,0,0.0,0.3,5.0,15.0,0.01,300,1,336
RandomForest,Anonymous,0.5833,0.578,0.5833,0.5806,0.5468,0.679,0.0055,0.0055,16,4.76,0.3,5.0,15.0,0.05,,,
RandomForest,CTGAN_HYBRID,0.6667,0.5736,0.6667,0.5859,0.5217,0.6368,-0.0023,-0.0033,16,4.76,0.3,5.0,15.0,0.05,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6597,0.6131,0.6597,0.6226,0.4732,0.6942,0.0745,0.0812,16,4.76,0.3,5.0,15.0,0.05,300,1,336
RandomForest,Anonymous,0.4931,0.6636,0.4931,0.4944,0.5853,1.5302,0.1152,0.1545,23,6.85,0.3,5.0,15.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.6667,0.6202,0.6667,0.6276,0.6407,0.6468,0.0867,0.0954,23,6.85,0.3,5.0,15.0,0.1,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6042,0.5802,0.6042,0.5901,0.6005,0.616,0.0106,0.0107,23,6.85,0.3,5.0,15.0,0.1,300,1,336
RandomForest,Anonymous,0.5486,0.6682,0.5486,0.5621,0.5711,1.152,0.1565,0.1848,46,13.69,0.3,5.0,15.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.6319,0.5348,0.6319,0.5648,0.4993,0.6652,-0.0635,-0.0781,46,13.69,0.3,5.0,15.0,0.2,300,1,336
RandomForest,GaussianCopula_HYBRID,0.7083,0.7047,0.7083,0.7064,0.6747,0.6024,0.3039,0.304,46,13.69,0.3,5.0,15.0,0.2,300,1,336
RandomForest,Anonymous,0.6111,0.6935,0.6111,0.6262,0.6138,1.0006,0.2305,0.253,70,20.83,0.3,5.0,15.0,0.5,,,
RandomForest,CTGAN_HYBRID,0.7014,0.6924,0.7014,0.696,0.6636,0.5995,0.2732,0.2742,70,20.83,0.3,5.0,15.0,0.5,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5833,0.5667,0.5833,0.5742,0.4295,0.7046,-0.0208,-0.0209,70,20.83,0.3,5.0,15.0,0.5,300,1,336
