Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6597,0.6449,0.6597,0.6508,0.5768,12.2649,0.1608,0.162
DecisionTree,Original,0.7986,0.7974,0.7986,0.798,0.7595,7.2588,0.5224,0.5225
DecisionTree,TVAE,0.7292,0.7385,0.7292,0.733,0.6968,9.7618,0.3815,0.3827
KNN,CTGAN,0.7014,0.7912,0.7014,0.5851,0.5155,5.104,0.0313,0.1261
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6111,0.5315,0.6111,0.559,0.5406,2.7726,-0.0815,-0.092
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4045,0.7297,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.8403,0.853,0.8403,0.8252,0.7898,0.4555,0.5719,0.6114
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.616,0.6522,0.0,0.0
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.7947,0.451,0.5992,0.6264
RandomForest,TVAE,0.7986,0.7916,0.7986,0.7915,0.7716,0.5038,0.4966,0.5028
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
