Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,Anonymous,0.8779,0.8378,0.8779,0.8459,0.6074,2.1672,0.1376,0.172,115,0.32,0.2,10.0,2.0,0.05,,,
KNN,CTGAN_HYBRID,0.8819,0.8092,0.8819,0.8286,0.527,2.9526,0.005,0.0195,115,0.32,0.2,10.0,2.0,0.05,300,8,36168
KNN,GaussianCopula_HYBRID,0.8758,0.7966,0.8758,0.8271,0.517,2.6062,0.0042,0.0081,115,0.32,0.2,10.0,2.0,0.05,300,8,36168
KNN,TVAE_HYBRID,0.8608,0.8302,0.8608,0.8422,0.6097,2.0001,0.1598,0.1688,115,0.32,0.2,10.0,2.0,0.05,300,8,36168
KNN,Anonymous,0.8777,0.8379,0.8777,0.8462,0.6045,2.1703,0.1401,0.1737,374,1.03,0.2,20.0,2.0,0.05,,,
KNN,CTGAN_HYBRID,0.8758,0.8027,0.8758,0.8284,0.5188,2.5641,0.0136,0.0248,374,1.03,0.2,20.0,2.0,0.05,300,8,36168
KNN,GaussianCopula_HYBRID,0.8782,0.7957,0.8782,0.8274,0.5172,2.6991,0.002,0.0047,374,1.03,0.2,20.0,2.0,0.05,300,8,36168
KNN,TVAE_HYBRID,0.7311,0.8148,0.7311,0.766,0.5917,6.0502,0.088,0.0956,374,1.03,0.2,20.0,2.0,0.05,300,8,36168
KNN,Anonymous,0.8769,0.8364,0.8769,0.8454,0.6111,2.1022,0.1363,0.1684,386,1.07,0.2,5.0,2.0,0.05,,,
KNN,CTGAN_HYBRID,0.7962,0.7981,0.7962,0.7971,0.5061,1.3748,0.0228,0.0228,386,1.07,0.2,5.0,2.0,0.05,300,8,36168
KNN,GaussianCopula_HYBRID,0.8731,0.7919,0.8731,0.8255,0.5161,2.5993,-0.0023,-0.0041,386,1.07,0.2,5.0,2.0,0.05,300,8,36168
KNN,TVAE_HYBRID,0.6834,0.8216,0.6834,0.7351,0.5998,6.6871,0.0972,0.1152,386,1.07,0.2,5.0,2.0,0.05,300,8,36168
