Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8367,0.8196,0.8367,0.8276,0.5562,5.887,0.1244,0.1257
DecisionTree,Original,0.8311,0.8394,0.8311,0.8351,0.6166,6.0863,0.222,0.2224
DecisionTree,TVAE,0.87,0.8377,0.87,0.8485,0.5697,4.6873,0.1813,0.1971
KNN,CTGAN,0.8767,0.8249,0.8767,0.8369,0.5751,2.6643,0.073,0.1056
KNN,Original,0.8779,0.8378,0.8779,0.8459,0.6105,2.1223,0.1376,0.172
KNN,TVAE,0.8198,0.8163,0.8198,0.818,0.6133,2.7481,0.1108,0.1109
LogisticRegression,CTGAN,0.8936,0.8737,0.8936,0.8655,0.7298,0.3276,0.2467,0.3097
LogisticRegression,Original,0.8944,0.8763,0.8944,0.8652,0.7584,0.3059,0.2427,0.3121
LogisticRegression,TVAE,0.8854,0.8541,0.8854,0.8529,0.7355,0.4587,0.1719,0.2247
RandomForest,CTGAN,0.8933,0.8735,0.8933,0.8641,0.6982,0.4661,0.2366,0.3028
RandomForest,Original,0.8932,0.8719,0.8932,0.8698,0.7862,0.3742,0.2807,0.3265
RandomForest,TVAE,0.8882,0.8611,0.8882,0.8575,0.7261,1.4442,0.1992,0.2556
