Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6845,0.6945,0.6845,0.6889,0.7375,11.3722,0.4931,0.4936
DecisionTree,CTGAN_HYBRID,0.3667,0.3794,0.3667,0.3667,0.4964,22.8258,-0.02,-0.0205
DecisionTree,GaussianCopula_HYBRID,0.4051,0.4073,0.4051,0.406,0.5165,21.4416,0.0375,0.0376
DecisionTree,Original,0.6785,0.6983,0.6785,0.6868,0.7358,11.5893,0.4881,0.4896
DecisionTree,TVAE_HYBRID,0.5821,0.6166,0.5821,0.5959,0.6655,15.0634,0.3441,0.3469
KNN,Anonymous,0.5768,0.561,0.5768,0.5658,0.679,5.1878,0.2905,0.2929
KNN,CTGAN_HYBRID,0.4789,0.4202,0.4789,0.4101,0.539,9.0743,0.0413,0.0499
KNN,GaussianCopula_HYBRID,0.4104,0.3948,0.4104,0.4011,0.5003,5.4147,0.0204,0.0205
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5136,0.5057,0.5136,0.5072,0.6414,6.0597,0.2058,0.207
LogisticRegression,Anonymous,0.7244,0.7031,0.7244,0.7062,0.8022,1.0397,0.5319,0.5391
LogisticRegression,CTGAN_HYBRID,0.5858,0.5203,0.5858,0.5162,0.6761,1.3342,0.2333,0.2744
LogisticRegression,GaussianCopula_HYBRID,0.5098,0.4264,0.5098,0.3755,0.6075,1.0551,0.0609,0.1067
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6303,0.6452,0.6303,0.6346,0.7598,1.7657,0.4099,0.4123
RandomForest,Anonymous,0.7636,0.745,0.7636,0.746,0.8829,0.594,0.5982,0.6065
RandomForest,CTGAN_HYBRID,0.6092,0.7051,0.6092,0.5314,0.645,0.961,0.2667,0.3329
RandomForest,GaussianCopula_HYBRID,0.5542,0.5105,0.5542,0.4679,0.6465,0.9735,0.1582,0.2121
RandomForest,Original,0.7748,0.7583,0.7748,0.7582,0.888,0.6023,0.6179,0.6259
RandomForest,TVAE_HYBRID,0.6785,0.6666,0.6785,0.6665,0.8232,0.7823,0.477,0.4825
