Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4861,0.5311,0.4861,0.5033,0.4455,18.5224,-0.099,-0.1019
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
DecisionTree,TVAE,0.625,0.5615,0.625,0.5811,0.4882,13.5164,-0.0275,-0.0303
KNN,CTGAN,0.5278,0.5449,0.5278,0.5355,0.4448,1.6952,-0.0718,-0.0721
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5408,7.9303,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4127,0.6515,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6597,0.5863,0.6597,0.5976,0.5186,2.2746,0.0167,0.0206
RandomForest,CTGAN,0.6042,0.5859,0.6042,0.5938,0.5591,0.6516,0.0238,0.024
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.8169,0.4441,0.5992,0.6264
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5343,4.9995,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
