Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.832,0.8467,0.832,0.8388,0.6392,6.0544,0.2551,0.2567
DecisionTree,CTGAN_HYBRID,0.8206,0.8098,0.8206,0.8151,0.5271,6.3539,0.079,0.0793
DecisionTree,Original,0.8742,0.8744,0.8742,0.8743,0.6963,4.5358,0.3919,0.3919
DecisionTree,TVAE,0.8754,0.8709,0.8754,0.873,0.6806,4.492,0.3745,0.3749
DecisionTree,TVAE_HYBRID,0.796,0.8033,0.796,0.7996,0.52,7.0074,0.0481,0.0481
KNN,CTGAN,0.8768,0.8534,0.8768,0.8612,0.7417,1.4213,0.263,0.2764
KNN,CTGAN_HYBRID,0.8769,0.806,0.8769,0.8292,0.5412,2.4946,0.017,0.0322
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.879,0.8457,0.879,0.853,0.7267,1.9021,0.1891,0.2187
KNN,TVAE_HYBRID,0.8679,0.7972,0.8679,0.8256,0.5194,2.3907,0.009,0.0129
LogisticRegression,CTGAN,0.8967,0.8796,0.8967,0.8817,0.8703,0.2633,0.366,0.3907
LogisticRegression,CTGAN_HYBRID,0.8812,0.7861,0.8812,0.8275,0.6424,0.3553,-0.0021,-0.0085
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8969,0.8849,0.8969,0.8887,0.8765,0.2919,0.4253,0.434
LogisticRegression,TVAE_HYBRID,0.8828,0.7797,0.8828,0.828,0.5446,0.3816,-0.0004,-0.0054
RandomForest,CTGAN,0.8968,0.8796,0.8968,0.8816,0.8751,0.2701,0.365,0.3904
RandomForest,CTGAN_HYBRID,0.8437,0.7939,0.8437,0.8163,0.5965,1.4369,0.0019,0.0021
RandomForest,Original,0.9042,0.891,0.9042,0.8925,0.9248,0.2332,0.4305,0.4511
RandomForest,TVAE,0.8932,0.8773,0.8932,0.8815,0.8697,0.452,0.3773,0.3915
RandomForest,TVAE_HYBRID,0.8186,0.7971,0.8186,0.8074,0.5828,1.0136,0.0175,0.0178
