Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5189,0.5251,0.5189,0.5218,,,0.1666,0.1667
DecisionTree,CTGAN_HYBRID,0.216,0.4496,0.216,0.2845,,,0.015,0.0176
DecisionTree,GaussianCopula_HYBRID,0.333,0.4342,0.333,0.3577,,,0.0066,0.0072
DecisionTree,Original,0.5419,0.5472,0.5419,0.5444,,,0.2052,0.2052
DecisionTree,TVAE_HYBRID,0.4635,0.4722,0.4635,0.4668,0.5219,19.3387,0.0703,0.0707
KNN,Anonymous,0.5172,0.4967,0.5172,0.5048,,,0.1178,0.1184
KNN,CTGAN_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
KNN,GaussianCopula_HYBRID,0.1637,0.0268,0.1637,0.046,,,0.0,0.0
KNN,Original,0.5173,0.497,0.5173,0.505,,,0.1183,0.1189
KNN,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,0.5,14.8203,0.0,0.0
LogisticRegression,Anonymous,0.6028,0.5204,0.6028,0.5149,,,0.1314,0.1669
LogisticRegression,CTGAN_HYBRID,0.0,0.0014,0.0,0.0,,,-0.0006,-0.0112
LogisticRegression,GaussianCopula_HYBRID,0.5862,0.3461,0.5862,0.4352,,,-0.0026,-0.0198
LogisticRegression,Original,0.6063,0.5225,0.6063,0.5173,,,0.1355,0.1746
LogisticRegression,TVAE_HYBRID,0.0039,0.0,0.0039,0.0,0.5007,35.9025,-0.0,-0.0002
RandomForest,Anonymous,0.6078,0.5617,0.6078,0.5656,,,0.2134,0.2285
RandomForest,CTGAN_HYBRID,0.3515,0.4836,0.3515,0.3804,,,0.0327,0.0353
RandomForest,GaussianCopula_HYBRID,0.5672,0.4401,0.5672,0.4552,,,0.0131,0.0207
RandomForest,Original,0.6505,0.6272,0.6505,0.6035,,,0.2885,0.3144
RandomForest,TVAE_HYBRID,0.5797,0.4974,0.5797,0.5074,0.5897,1.6396,0.109,0.1279
SVM,Anonymous,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,CTGAN_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,Original,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
