Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5694,0.5749,0.5694,0.5721,0.4991,15.5188,-0.0018,-0.0018
DecisionTree,Original,0.8056,0.8002,0.8056,0.8013,0.7518,7.0085,0.5236,0.5264
KNN,CTGAN,0.6458,0.5874,0.6458,0.6014,0.4432,4.4711,0.0224,0.0249
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5955,0.6075,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.663,0.5855,0.0,0.0
RandomForest,Original,0.8403,0.8401,0.8403,0.8313,0.7939,0.4835,0.5897,0.6062
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
