Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.699,0.5764,0.5891,0.6314,15.2685,0.2084,0.2461
DecisionTree,CTGAN_HYBRID,0.4931,0.5352,0.4931,0.5094,0.4505,18.2721,-0.0905,-0.0928
DecisionTree,GaussianCopula_HYBRID,0.5347,0.5857,0.5347,0.5516,0.5123,16.7703,0.0219,0.0228
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4869,2.5762,0.0902,0.0927
KNN,CTGAN_HYBRID,0.5486,0.5515,0.5486,0.55,0.4784,1.899,-0.0569,-0.0569
KNN,GaussianCopula_HYBRID,0.6319,0.6001,0.6319,0.6113,0.5288,0.9131,0.0545,0.056
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5903,0.7143,0.5903,0.6026,0.7761,0.7366,0.2343,0.2767
LogisticRegression,CTGAN_HYBRID,0.6736,0.6179,0.6736,0.6208,0.5541,0.617,0.0714,0.0844
LogisticRegression,GaussianCopula_HYBRID,0.7153,0.739,0.7153,0.6252,0.6177,0.6095,0.1076,0.2036
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6319,0.6914,0.6319,0.6462,0.6697,0.678,0.2435,0.2577
RandomForest,CTGAN_HYBRID,0.5764,0.5791,0.5764,0.5777,0.4803,0.6787,0.0081,0.0081
RandomForest,GaussianCopula_HYBRID,0.5972,0.6224,0.5972,0.6072,0.5825,0.6709,0.1077,0.109
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.8016,0.4706,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
