Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.3808,0.4144,0.3808,0.3931,0.5503,22.3012,0.0937,0.0948
DecisionTree,Original,0.4499,0.4567,0.4499,0.453,0.5868,19.8212,0.1606,0.1607
KNN,Anonymous,0.4817,0.4263,0.4817,0.4335,0.5849,6.6225,0.0981,0.106
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5467,0.3606,0.5467,0.4241,0.7213,1.0314,0.1525,0.2217
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5038,0.4332,0.5038,0.449,0.6825,1.2778,0.1502,0.1624
RandomForest,Original,0.5335,0.4788,0.5335,0.4888,0.7306,1.227,0.2193,0.231
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
