Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6566,0.5903,0.6063,0.5968,14.7679,0.1671,0.1785
DecisionTree,CTGAN_HYBRID,0.5278,0.5556,0.5278,0.5394,0.4755,17.0206,-0.0462,-0.0467
DecisionTree,GaussianCopula_HYBRID,0.5208,0.5297,0.5208,0.5251,0.445,17.2709,-0.1079,-0.1081
DecisionTree,Original,0.7222,0.7477,0.7222,0.73,0.7109,10.0121,0.3919,0.3986
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5625,0.5653,0.5625,0.5639,0.4952,2.138,-0.0244,-0.0244
KNN,GaussianCopula_HYBRID,0.6042,0.5541,0.6042,0.5723,0.462,2.6082,-0.0459,-0.0483
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.2605,0.6703,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5833,0.6654,0.5833,0.5995,0.6298,0.7889,0.1756,0.1927
RandomForest,CTGAN_HYBRID,0.5625,0.5201,0.5625,0.5379,0.4922,0.6621,-0.1239,-0.1274
RandomForest,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.4527,0.6982,0.039,0.0414
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.806,0.4739,0.5236,0.5264
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
