Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6458,0.7114,0.6458,0.6597,0.6623,12.7655,0.28,0.2993
DecisionTree,CTGAN_HYBRID,0.5694,0.5905,0.5694,0.5784,0.5182,15.5188,0.0346,0.0349
DecisionTree,GaussianCopula_HYBRID,0.625,0.6003,0.625,0.6099,0.5264,13.5164,0.0563,0.0572
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
DecisionTree,TVAE_HYBRID,0.6111,0.5959,0.6111,0.6025,0.5227,14.017,0.0473,0.0475
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.5802,0.6042,0.5901,0.5492,1.8773,0.0106,0.0107
KNN,GaussianCopula_HYBRID,0.6389,0.5409,0.6389,0.569,0.544,3.2407,-0.0517,-0.065
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4614,10.7897,0.0,0.0
LogisticRegression,Anonymous,0.6667,0.7103,0.6667,0.6785,0.7541,0.6076,0.2953,0.3062
LogisticRegression,CTGAN_HYBRID,0.625,0.6055,0.625,0.6135,0.5152,0.6716,0.069,0.0696
LogisticRegression,GaussianCopula_HYBRID,0.7083,0.7161,0.7083,0.7117,0.705,0.6155,0.3298,0.3305
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6736,0.5854,0.6736,0.5901,0.4939,1.1982,0.0105,0.0156
RandomForest,Anonymous,0.6597,0.7065,0.6597,0.6721,0.6974,0.6954,0.2847,0.2963
RandomForest,CTGAN_HYBRID,0.6667,0.6462,0.6667,0.6532,0.5972,0.6518,0.1612,0.1637
RandomForest,GaussianCopula_HYBRID,0.7222,0.6986,0.7222,0.685,0.64,0.6102,0.2275,0.2567
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.8,0.4702,0.5313,0.5379
RandomForest,TVAE_HYBRID,0.6736,0.6121,0.6736,0.6141,0.4883,1.4572,0.0569,0.0699
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.6068,0.6875,0.5886,,,0.0206,0.0389
SVM,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,,,0.0174,0.0501
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
