Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,CTGAN,0.4202,0.4679,0.4202,0.364,0.5879,1.0458,0.0985,0.1371,,,0.3,,,,80.0,10.0,30960
LogisticRegression,TVAE,0.5904,0.5053,0.5904,0.5399,0.6959,3.0485,0.2961,0.3083,,,0.3,,,,80.0,10.0,30960
LogisticRegression,CTGAN,0.3554,0.3755,0.3554,0.3363,0.4697,1.0847,-0.0445,-0.049,,,0.3,,,,80.0,1.0,3096
LogisticRegression,TVAE,0.6295,0.5293,0.6295,0.5721,0.7222,2.8788,0.3663,0.3853,,,0.3,,,,80.0,1.0,3096
LogisticRegression,CTGAN,0.4631,0.4815,0.4631,0.4166,0.5876,1.0502,0.1524,0.1902,,,0.3,,,,80.0,2.0,6192
LogisticRegression,TVAE,0.6167,0.5513,0.6167,0.5645,0.7308,2.5845,0.3509,0.3697,,,0.3,,,,80.0,2.0,6192
LogisticRegression,CTGAN,0.3946,0.4964,0.3946,0.3132,0.5638,1.0583,0.0787,0.136,,,0.3,,,,80.0,3.0,9288
LogisticRegression,TVAE,0.5941,0.5251,0.5941,0.5456,0.7012,2.9306,0.3055,0.3183,,,0.3,,,,80.0,3.0,9288
LogisticRegression,CTGAN,0.4503,0.4819,0.4503,0.3985,0.581,1.0492,0.135,0.1742,,,0.3,,,,80.0,5.0,15480
LogisticRegression,TVAE,0.5971,0.4986,0.5971,0.5426,0.7054,2.911,0.3049,0.319,,,0.3,,,,80.0,5.0,15480
