Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6867,0.688,0.6867,0.6873,0.7386,10.6925,0.4922,0.4923
DecisionTree,CTGAN_HYBRID,0.4217,0.4084,0.4217,0.4103,0.5224,20.8445,0.053,0.0538
DecisionTree,GaussianCopula_HYBRID,0.4367,0.4432,0.4367,0.4396,0.5479,20.3017,0.0941,0.0942
DecisionTree,Original,0.6724,0.6928,0.6724,0.6808,0.7328,11.8065,0.479,0.4806
DecisionTree,TVAE_HYBRID,0.5301,0.5542,0.5301,0.5276,0.6202,16.0311,0.2557,0.2648
KNN,Anonymous,0.6965,0.6837,0.6965,0.6883,0.804,3.4723,0.4955,0.4972
KNN,CTGAN_HYBRID,0.3931,0.381,0.3931,0.369,0.504,6.4698,-0.0136,-0.0144
KNN,GaussianCopula_HYBRID,0.4639,0.4494,0.4639,0.4512,0.5384,6.2646,0.0985,0.0996
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5482,0.5554,0.5482,0.5219,0.6643,9.6355,0.2734,0.2976
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8606,0.6236,0.5542,0.5624
LogisticRegression,CTGAN_HYBRID,0.5768,0.4674,0.5768,0.5093,0.6282,1.0485,0.2309,0.2555
LogisticRegression,GaussianCopula_HYBRID,0.5527,0.553,0.5527,0.4459,0.7243,0.9547,0.1345,0.2247
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6438,0.6246,0.6438,0.6175,0.7696,1.3456,0.4041,0.4144
RandomForest,Anonymous,0.7553,0.7367,0.7553,0.7393,0.8698,0.7979,0.5856,0.5927
RandomForest,CTGAN_HYBRID,0.5271,0.4294,0.5271,0.4727,0.5751,1.093,0.162,0.1719
RandomForest,GaussianCopula_HYBRID,0.5196,0.4534,0.5196,0.4525,0.6108,0.99,0.118,0.1356
RandomForest,Original,0.7779,0.7635,0.7779,0.7625,0.8924,0.5702,0.623,0.6312
RandomForest,TVAE_HYBRID,0.6205,0.6154,0.6205,0.5835,0.7567,2.285,0.3837,0.4211
