Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5625,0.5854,0.5625,0.572,N/A,N/A,0.0345,0.0348
DecisionTree,GaussianCopula,0.6146,0.6468,0.6146,0.6256,N/A,N/A,0.1709,0.1745
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,N/A,N/A,0.4146,0.4322
DecisionTree,TVAE,0.6042,0.5104,0.6042,0.5431,N/A,N/A,-0.1014,-0.1189
KNN,CTGAN,0.6875,0.6375,0.6875,0.6074,N/A,N/A,0.0698,0.1044
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
LogisticRegression,CTGAN,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6458,0.5469,0.6458,0.5686,N/A,N/A,-0.0303,-0.0407
RandomForest,CTGAN,0.6562,0.5309,0.6562,0.5609,N/A,N/A,-0.0353,-0.0569
RandomForest,GaussianCopula,0.6146,0.4931,0.6146,0.5373,N/A,N/A,-0.1086,-0.1397
RandomForest,Original,0.8229,0.8185,0.8229,0.8181,N/A,N/A,0.5683,0.5729
RandomForest,TVAE,0.6354,0.4609,0.6354,0.5342,N/A,N/A,-0.098,-0.158
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
