Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6267,0.6423,0.633,,,0.124,0.1249
DecisionTree,CTGAN,0.5528,0.5356,0.5528,0.5435,,,-0.0867,-0.0872
DecisionTree,GaussianCopula,0.5203,0.5671,0.5203,0.5366,,,-0.0128,-0.0133
DecisionTree,Original,0.7398,0.7635,0.7398,0.7468,,,0.432,0.439
DecisionTree,TVAE,0.7398,0.7236,0.7398,0.7204,,,0.3216,0.3368
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,,,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,,,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
RandomForest,Anonymous,0.6341,0.5978,0.6341,0.6094,,,0.0537,0.0558
RandomForest,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
RandomForest,GaussianCopula,0.7317,0.7149,0.7317,0.6952,,,0.2584,0.293
RandomForest,Original,0.8211,0.8195,0.8211,0.8103,,,0.541,0.5588
RandomForest,TVAE,0.7398,0.7547,0.7398,0.6824,,,0.2348,0.3162
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
