Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5069,0.6089,0.5069,0.524,0.5368,17.7715,0.0596,0.0684
DecisionTree,CTGAN_HYBRID,0.5764,0.5564,0.5764,0.5652,0.4786,15.2685,-0.0447,-0.045
DecisionTree,GaussianCopula_HYBRID,0.5972,0.6327,0.5972,0.6097,0.57,14.5176,0.1285,0.1315
DecisionTree,Original,0.7083,0.7394,0.7083,0.7174,0.7009,10.5127,0.3689,0.3774
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.625,0.5293,0.625,0.5605,0.4501,4.2439,-0.0752,-0.0906
KNN,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.507,1.8526,0.039,0.0414
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6875,0.5845,0.6875,0.5778,0.5827,0.6109,0.0037,0.0088
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5625,0.6836,0.5625,0.5756,0.5806,0.8959,0.1824,0.2154
RandomForest,CTGAN_HYBRID,0.7083,0.7202,0.7083,0.6111,0.5177,0.6641,0.078,0.1631
RandomForest,GaussianCopula_HYBRID,0.6736,0.6757,0.6736,0.6746,0.6574,0.6151,0.2358,0.2358
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.7965,0.4773,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
