Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6837,0.6884,0.6837,0.6859,0.7352,10.9346,0.4894,0.4896
DecisionTree,CTGAN,0.4864,0.504,0.4864,0.4879,0.5884,18.5104,0.1909,0.1943
DecisionTree,CTGAN_HYBRID,0.2989,0.3167,0.2989,0.3043,0.4574,25.2686,-0.0917,-0.093
DecisionTree,GaussianCopula,0.5218,0.5053,0.5218,0.5122,0.5904,17.2347,0.205,0.2058
DecisionTree,GaussianCopula_HYBRID,0.4443,0.4355,0.4443,0.4394,0.5375,20.0303,0.0845,0.0846
DecisionTree,Original,0.6717,0.6865,0.6717,0.678,0.7306,11.8336,0.4757,0.4767
DecisionTree,TVAE,0.622,0.6094,0.622,0.6123,0.6716,13.6249,0.378,0.3803
DecisionTree,TVAE_HYBRID,0.619,0.6163,0.619,0.6175,0.6751,13.7335,0.3774,0.3775
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN,0.4849,0.4707,0.4849,0.4684,0.5882,6.2851,0.1466,0.15
KNN,CTGAN_HYBRID,0.3343,0.3759,0.3343,0.3422,0.4856,6.276,-0.0136,-0.0142
KNN,GaussianCopula,0.4066,0.4105,0.4066,0.4055,0.509,5.9577,0.0425,0.0429
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5542,0.5198,0.5542,0.516,0.6464,7.4997,0.2243,0.2326
KNN,TVAE_HYBRID,0.6122,0.5955,0.6122,0.5675,0.7026,7.6662,0.3285,0.3416
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN,0.6551,0.5632,0.6551,0.5981,0.7323,0.8372,0.403,0.4195
LogisticRegression,CTGAN_HYBRID,0.4714,0.3707,0.4714,0.3652,0.5143,1.0642,-0.0014,-0.0021
LogisticRegression,GaussianCopula,0.5663,0.531,0.5663,0.5214,0.6882,0.9612,0.2266,0.2475
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6732,0.6497,0.6732,0.6448,0.7642,1.5156,0.4505,0.4606
LogisticRegression,TVAE_HYBRID,0.6468,0.5979,0.6468,0.5946,0.7518,1.6198,0.3966,0.4147
RandomForest,Anonymous,0.7545,0.7353,0.7545,0.7388,0.8699,0.8261,0.5852,0.5913
RandomForest,CTGAN,0.625,0.5657,0.625,0.5714,0.7118,0.876,0.3658,0.3869
RandomForest,CTGAN_HYBRID,0.4511,0.4038,0.4511,0.4028,0.514,1.0758,0.0375,0.0414
RandomForest,GaussianCopula,0.5949,0.5423,0.5949,0.5347,0.6983,0.9361,0.2621,0.2991
RandomForest,GaussianCopula_HYBRID,0.5535,0.4883,0.5535,0.4805,0.6537,0.9685,0.1749,0.2044
RandomForest,Original,0.7801,0.7672,0.7801,0.7675,0.8886,0.5995,0.629,0.6351
RandomForest,TVAE,0.7071,0.6778,0.7071,0.662,0.8353,1.0216,0.5011,0.5188
RandomForest,TVAE_HYBRID,0.6958,0.6557,0.6958,0.6565,0.8061,1.7246,0.4866,0.5012
