Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.6206,0.5764,0.591,0.555,15.2685,0.0993,0.1025
DecisionTree,CTGAN_HYBRID,0.5347,0.5701,0.5347,0.5485,0.4932,16.7703,-0.0126,-0.0128
DecisionTree,GaussianCopula_HYBRID,0.6111,0.5959,0.6111,0.6025,0.5227,14.017,0.0473,0.0475
DecisionTree,Original,0.7569,0.7696,0.7569,0.7615,0.7359,8.7606,0.4517,0.4544
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6944,0.6594,0.6944,0.6587,0.6142,1.7821,0.1628,0.1793
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.7153,0.739,0.7153,0.6252,0.5634,0.6172,0.1076,0.2036
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6389,0.6297,0.6389,0.6338,0.5705,0.7054,0.1269,0.1272
RandomForest,CTGAN_HYBRID,0.6042,0.5541,0.6042,0.5723,0.5106,0.652,-0.0459,-0.0483
RandomForest,GaussianCopula_HYBRID,0.6319,0.5672,0.6319,0.5858,0.4778,0.6661,-0.016,-0.0178
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.7915,0.486,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
