Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3509,0.3892,0.3509,0.3518,0.4971,23.3958,-0.0032,-0.0034
DecisionTree,Original,0.6815,0.6955,0.6815,0.6874,0.7371,11.4808,0.4897,0.4906
DecisionTree,TVAE,0.5791,0.591,0.5791,0.5764,0.6495,15.172,0.3241,0.3305
KNN,CTGAN,0.3502,0.3986,0.3502,0.3278,0.5099,4.7359,0.0135,0.0158
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5392,0.4939,0.5392,0.5002,0.6198,9.6152,0.2051,0.2123
LogisticRegression,CTGAN,0.3705,0.3808,0.3705,0.3162,0.5483,1.0946,0.0194,0.0258
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6227,0.5804,0.6227,0.5851,0.7368,1.9742,0.3529,0.3628
RandomForest,CTGAN,0.3773,0.3786,0.3773,0.3185,0.4993,1.1003,0.0258,0.0354
RandomForest,Original,0.7794,0.7669,0.7794,0.7662,0.8884,0.5984,0.6268,0.6338
RandomForest,TVAE,0.6739,0.6588,0.6739,0.6423,0.8165,1.3286,0.461,0.4818
