Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6905,0.6927,0.6905,0.6916,0.7405,10.6899,0.4986,0.4986
DecisionTree,CTGAN_HYBRID,0.4074,0.407,0.4074,0.4069,0.5184,21.3602,0.0362,0.0363
DecisionTree,GaussianCopula_HYBRID,0.4149,0.4104,0.4149,0.4122,0.5181,21.0361,0.0427,0.0428
DecisionTree,Original,0.6815,0.6966,0.6815,0.6878,0.7379,11.4808,0.4908,0.4919
DecisionTree,TVAE_HYBRID,0.5437,0.5942,0.5437,0.5327,0.6408,15.6151,0.2915,0.316
KNN,Anonymous,0.6965,0.6837,0.6965,0.6882,0.8043,3.4713,0.4953,0.4971
KNN,CTGAN_HYBRID,0.4518,0.4304,0.4518,0.4378,0.5443,6.4573,0.0801,0.081
KNN,GaussianCopula_HYBRID,0.4729,0.4386,0.4729,0.45,0.565,5.3598,0.0977,0.0997
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5505,0.5468,0.5505,0.5421,0.6781,8.2691,0.2773,0.2815
LogisticRegression,Anonymous,0.7387,0.7085,0.7387,0.7142,0.8605,0.6238,0.5554,0.5636
LogisticRegression,CTGAN_HYBRID,0.4797,0.3598,0.4797,0.3354,0.5304,1.0411,-0.0247,-0.0594
LogisticRegression,GaussianCopula_HYBRID,0.5316,0.5046,0.5316,0.4185,0.661,0.9762,0.0934,0.1583
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6589,0.6205,0.6589,0.6218,0.7691,1.2272,0.4257,0.4386
RandomForest,Anonymous,0.7515,0.7314,0.7515,0.7343,0.8699,0.78,0.5788,0.5859
RandomForest,CTGAN_HYBRID,0.4759,0.3779,0.4759,0.3653,0.5517,1.0326,-0.0015,-0.0023
RandomForest,GaussianCopula_HYBRID,0.488,0.3864,0.488,0.3895,0.5806,1.0111,0.0295,0.0407
RandomForest,Original,0.7756,0.7593,0.7756,0.7601,0.8874,0.6005,0.6201,0.6272
RandomForest,TVAE_HYBRID,0.6077,0.6241,0.6077,0.5874,0.7702,1.9681,0.3733,0.3996
