Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.6492,0.625,0.6343,0.59,13.5164,0.1692,0.1713
DecisionTree,CTGAN_HYBRID,0.6042,0.5541,0.6042,0.5723,0.4795,14.2673,-0.0459,-0.0483
DecisionTree,GaussianCopula_HYBRID,0.5972,0.6124,0.5972,0.6038,0.5445,14.5176,0.0858,0.0862
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5764,0.5681,0.5764,0.572,0.5141,1.38,-0.0176,-0.0176
KNN,GaussianCopula_HYBRID,0.6111,0.5194,0.6111,0.5519,0.4456,3.5388,-0.098,-0.114
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5694,0.6275,0.5694,0.5859,0.5766,0.6854,0.11,0.116
LogisticRegression,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,0.4934,0.6205,0.0174,0.0501
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.518,0.638,0.1243,0.1423
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6597,0.6449,0.6597,0.6508,0.618,0.6426,0.1608,0.162
RandomForest,CTGAN_HYBRID,0.6875,0.6245,0.6875,0.6076,0.5136,0.6275,0.0526,0.0778
RandomForest,GaussianCopula_HYBRID,0.6181,0.5365,0.6181,0.5635,0.5056,0.6666,-0.0703,-0.0804
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.8164,0.4634,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
