Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5279,0.5213,0.5279,0.5194,0.6039,17.0176,0.2346,0.2376
DecisionTree,Original,0.6822,0.7022,0.6822,0.6904,0.7409,11.4536,0.4947,0.4964
DecisionTree,TVAE,0.6062,0.6157,0.6062,0.6047,0.6727,14.1949,0.3686,0.3735
KNN,CTGAN,0.4955,0.4333,0.4955,0.4558,0.5761,6.9366,0.124,0.1286
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5617,0.5254,0.5617,0.5303,0.6542,7.2942,0.2581,0.2651
LogisticRegression,CTGAN,0.6574,0.5487,0.6574,0.596,0.7651,0.9047,0.4105,0.4321
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6898,0.6699,0.6898,0.672,0.8141,0.9494,0.486,0.4919
RandomForest,CTGAN,0.6529,0.7142,0.6529,0.5892,0.7474,0.98,0.39,0.4112
RandomForest,Original,0.7786,0.7639,0.7786,0.7628,0.8853,0.6301,0.6244,0.6324
RandomForest,TVAE,0.7086,0.6958,0.7086,0.6978,0.8405,1.1911,0.5204,0.5238
