Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6458,0.6391,0.6458,0.6422,0.577,12.2745,0.1492,0.1494
DecisionTree,CTGAN,0.5069,0.5537,0.5069,0.524,0.4732,17.7715,-0.0484,-0.05
DecisionTree,GaussianCopula,0.7153,0.7069,0.7153,0.7102,0.6486,10.2624,0.307,0.3081
DecisionTree,Original,0.8056,0.8056,0.8056,0.8056,0.7709,7.0085,0.5418,0.5418
DecisionTree,TVAE,0.6319,0.5476,0.6319,0.5724,0.4805,13.2661,-0.0472,-0.0558
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN,0.6319,0.5751,0.6319,0.5918,0.571,1.3509,-0.001,-0.0011
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,0.4653,3.5342,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5311,6.0564,0.0,0.0
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN,0.3542,0.4239,0.3542,0.3795,0.218,0.8225,-0.3129,-0.3345
LogisticRegression,GaussianCopula,0.7431,0.7809,0.7431,0.6773,0.732,0.5385,0.2211,0.327
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6875,0.6068,0.6875,0.5886,0.5825,1.5387,0.0206,0.0389
RandomForest,Anonymous,0.625,0.6202,0.625,0.6225,0.5608,1.2844,0.105,0.105
RandomForest,CTGAN,0.4028,0.4651,0.4028,0.4256,0.2959,0.7458,-0.2344,-0.2471
RandomForest,GaussianCopula,0.7708,0.8069,0.7708,0.7239,0.752,0.5359,0.3273,0.4223
RandomForest,Original,0.8333,0.8412,0.8333,0.8188,0.8127,0.4473,0.5565,0.5901
RandomForest,TVAE,0.6875,0.5845,0.6875,0.5778,0.5903,1.4412,0.0037,0.0088
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
